ROI,n_spikes,spike_times_s
ROI.04 [],4,50.276;54.776;100.777;150.777
ROI.05 [],4,29.776;59.786;102.281;154.287
ROI.06 [],4,29.776;59.786;102.281;154.287
ROI.09 [],3,50.276;100.777;153.286
