ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],34.208,0.0,30,50
ROI.01 [],84.20799999999997,0.0,80,100
ROI.01 [],134.20799999999997,0.0,130,150
ROI.02 [],30.107999999999993,0.0,30,50
ROI.02 [],80.10799999999998,0.0,80,100
ROI.02 [],130.108,0.0,130,150
ROI.04 [],36.60799999999999,0.0,30,50
ROI.04 [],86.60799999999998,0.0,80,100
ROI.04 [],136.608,0.0,130,150
ROI.05 [],30.107999999999993,0.0,30,50
ROI.05 [],80.10799999999998,0.0,80,100
ROI.05 [],130.108,0.0,130,150
ROI.03 [],33.60799999999999,0.0,30,50
ROI.03 [],83.60799999999998,0.0,80,100
ROI.03 [],133.608,0.0,130,150
ROI.06 [],34.208,0.0,30,50
ROI.06 [],84.20799999999997,0.0,80,100
ROI.06 [],134.20799999999997,0.0,130,150
ROI.07 [],30.107999999999993,0.0,30,50
ROI.07 [],80.10799999999998,0.0,80,100
ROI.07 [],130.108,0.0,130,150
ROI.08 [],30.107999999999993,0.0,30,50
ROI.08 [],80.10799999999998,0.0,80,100
ROI.08 [],130.108,0.0,130,150
ROI.09 [],40.60799999999999,0.0,30,50
ROI.09 [],90.60799999999998,0.0,80,100
ROI.09 [],140.608,0.0,130,150
ROI.10 [],36.10799999999999,0.0,30,50
ROI.10 [],86.10799999999998,0.0,80,100
ROI.10 [],136.108,0.0,130,150
ROI.11 [],30.107999999999993,0.0,30,50
ROI.11 [],80.10799999999998,0.0,80,100
ROI.11 [],130.108,0.0,130,150
ROI.12 [],40.60799999999999,0.0,30,50
ROI.12 [],90.60799999999998,0.0,80,100
ROI.12 [],140.608,0.0,130,150
ROI.13 [],40.60799999999999,0.0,30,50
ROI.13 [],90.60799999999998,0.0,80,100
ROI.13 [],140.608,0.0,130,150
ROI.14 [],30.107999999999993,0.0,30,50
ROI.14 [],80.10799999999998,0.0,80,100
ROI.14 [],130.108,0.0,130,150
