ROI,n_spikes,spike_times_s
ROI.04 [],4,23.289;28.779;75.777;153.285
ROI.10 [],4,18.288;27.278;119.288;162.277
ROI.08 [],2,123.277;154.276
ROI.02 [],1,156.787
ROI.12 [],1,23.289
