ROI,Group_A,Group_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.16 [],20s,5hz,6,1,9.356000000000002,4.777999999999992,1.0,ns
ROI.17 [],10s,20s,2,5,17.277,7.168200000000001,0.3285649834391966,ns
ROI.17 [],10s,5hz,2,1,17.277,3.277999999999992,1.0,ns
ROI.17 [],20s,5hz,5,1,7.168200000000001,3.277999999999992,1.0,ns
ROI.18 [],10s,20s,2,5,14.527000000000001,7.067800000000001,0.5577377267622736,ns
ROI.18 [],10s,5hz,2,3,14.527000000000001,7.852,0.8,ns
ROI.18 [],20s,5hz,5,3,7.067800000000001,7.852,0.7599815271577279,ns
ROI.19 [],10s,20s,2,5,16.5355,7.469799999999999,0.3285649834391966,ns
ROI.19 [],10s,2hz,2,1,16.5355,9.278999999999996,1.0,ns
ROI.19 [],10s,5hz,2,1,16.5355,3.277999999999992,1.0,ns
ROI.19 [],20s,2hz,5,1,7.469799999999999,9.278999999999996,1.0,ns
ROI.19 [],20s,5hz,5,1,7.469799999999999,3.277999999999992,1.0,ns
ROI.19 [],2hz,5hz,1,1,9.278999999999996,3.277999999999992,1.0,ns
ROI.20 [],10s,20s,1,3,23.277,6.425666666666667,1.0,ns
ROI.20 [],10s,5hz,1,1,23.277,3.277999999999992,1.0,ns
ROI.20 [],20s,5hz,3,1,6.425666666666667,3.277999999999992,1.0,ns
ROI.21 [],10s,20s,1,3,20.782,6.596,1.0,ns
ROI.21 [],10s,5hz,1,2,20.782,2.138999999999996,1.0,ns
ROI.21 [],20s,5hz,3,2,6.596,2.138999999999996,1.0,ns
ROI.22 [],20s,2hz,8,4,8.607000000000001,18.588000000000005,0.2766919152625843,ns
ROI.22 [],20s,5hz,8,1,8.607000000000001,8.290999999999997,1.0,ns
ROI.22 [],20s,5s,8,11,8.607000000000001,37.52318181818181,0.08618557089069571,ns
ROI.22 [],20s,Ctrl,8,3,8.607000000000001,30.11399999999999,0.06879841344308711,ns
ROI.22 [],20s,ctrl,8,3,8.607000000000001,8.76533333333333,1.0,ns
ROI.22 [],2hz,5hz,4,1,18.588000000000005,8.290999999999997,1.0,ns
ROI.22 [],2hz,5s,4,11,18.588000000000005,37.52318181818181,0.598221953414982,ns
ROI.22 [],2hz,Ctrl,4,3,18.588000000000005,30.11399999999999,0.4,ns
ROI.22 [],2hz,ctrl,4,3,18.588000000000005,8.76533333333333,0.3590120537864294,ns
ROI.22 [],5hz,5s,1,11,8.290999999999997,37.52318181818181,1.0,ns
ROI.22 [],5hz,Ctrl,1,3,8.290999999999997,30.11399999999999,1.0,ns
ROI.22 [],5hz,ctrl,1,3,8.290999999999997,8.76533333333333,1.0,ns
ROI.22 [],5s,Ctrl,11,3,37.52318181818181,30.11399999999999,0.8757266205721657,ns
ROI.22 [],5s,ctrl,11,3,37.52318181818181,8.76533333333333,0.2026949671255983,ns
ROI.22 [],Ctrl,ctrl,3,3,30.11399999999999,8.76533333333333,0.1840386271964254,ns
ROI.31 [],10s,1mw,1,1,0.0,0.0,1.0,ns
ROI.31 [],10s,20s,1,1,0.0,47.77799999999999,1.0,ns
ROI.31 [],10s,2hz,1,6,0.0,14.353500000000002,1.0,ns
ROI.31 [],10s,5hz,1,4,0.0,11.763999999999996,1.0,ns
ROI.31 [],10s,5s,1,2,0.0,21.782499999999995,1.0,ns
ROI.31 [],10s,Ctrl,1,1,0.0,0.0,1.0,ns
ROI.31 [],1mw,20s,1,1,0.0,47.77799999999999,1.0,ns
ROI.31 [],1mw,2hz,1,6,0.0,14.353500000000002,1.0,ns
ROI.31 [],1mw,5hz,1,4,0.0,11.763999999999996,1.0,ns
ROI.31 [],1mw,5s,1,2,0.0,21.782499999999995,1.0,ns
ROI.31 [],1mw,Ctrl,1,1,0.0,0.0,1.0,ns
ROI.31 [],20s,2hz,1,6,47.77799999999999,14.353500000000002,1.0,ns
ROI.31 [],20s,5hz,1,4,47.77799999999999,11.763999999999996,1.0,ns
ROI.31 [],20s,5s,1,2,47.77799999999999,21.782499999999995,1.0,ns
ROI.31 [],20s,Ctrl,1,1,47.77799999999999,0.0,1.0,ns
ROI.31 [],2hz,5hz,6,4,14.353500000000002,11.763999999999996,0.9124210043205884,ns
ROI.31 [],2hz,5s,6,2,14.353500000000002,21.782499999999995,0.6149621418492248,ns
ROI.31 [],2hz,Ctrl,6,1,14.353500000000002,0.0,1.0,ns
ROI.31 [],5hz,5s,4,2,11.763999999999996,21.782499999999995,0.48112000112723874,ns
ROI.31 [],5hz,Ctrl,4,1,11.763999999999996,0.0,1.0,ns
ROI.31 [],5s,Ctrl,2,1,21.782499999999995,0.0,1.0,ns
ROI.A [],20s,2mw,1,1,0.0,5.277000000000001,1.0,ns
ROI.A [],20s,5s,1,1,0.0,16.777,1.0,ns
ROI.A [],2mw,5s,1,1,5.277000000000001,16.777,1.0,ns
ROI.B [],20s,2mw,1,1,0.0,5.777000000000001,1.0,ns
ROI.C [],2mw,Ctrl,1,1,3.778999999999997,33.279,1.0,ns
ROI.D [],20s,2hz,7,4,10.121857142857143,18.588000000000005,0.4878566629178782,ns
ROI.D [],20s,2mw,7,1,10.121857142857143,26.78700000000001,1.0,ns
ROI.D [],20s,5hz,7,1,10.121857142857143,8.777000000000001,1.0,ns
ROI.D [],20s,5s,7,11,10.121857142857143,37.164,0.04407750784162125,*
ROI.D [],20s,Ctrl,7,2,10.121857142857143,28.03249999999999,0.2845026979112075,ns
ROI.D [],20s,ctrl,7,3,10.121857142857143,8.76533333333333,1.0,ns
ROI.D [],2hz,2mw,4,1,18.588000000000005,26.78700000000001,1.0,ns
ROI.D [],2hz,5hz,4,1,18.588000000000005,8.777000000000001,1.0,ns
ROI.D [],2hz,5s,4,11,18.588000000000005,37.164,0.5135146543734956,ns
ROI.D [],2hz,Ctrl,4,2,18.588000000000005,28.03249999999999,0.5333333333333333,ns
ROI.D [],2hz,ctrl,4,3,18.588000000000005,8.76533333333333,0.3590120537864294,ns
ROI.D [],2mw,5hz,1,1,26.78700000000001,8.777000000000001,1.0,ns
ROI.D [],2mw,5s,1,11,26.78700000000001,37.164,1.0,ns
ROI.D [],2mw,Ctrl,1,2,26.78700000000001,28.03249999999999,1.0,ns
ROI.D [],2mw,ctrl,1,3,26.78700000000001,8.76533333333333,1.0,ns
ROI.D [],5hz,5s,1,11,8.777000000000001,37.164,1.0,ns
ROI.D [],5hz,Ctrl,1,2,8.777000000000001,28.03249999999999,1.0,ns
ROI.D [],5hz,ctrl,1,3,8.777000000000001,8.76533333333333,1.0,ns
ROI.D [],5s,Ctrl,11,2,37.164,28.03249999999999,1.0,ns
ROI.D [],5s,ctrl,11,3,37.164,8.76533333333333,0.11784403913141325,ns
ROI.D [],Ctrl,ctrl,2,3,28.03249999999999,8.76533333333333,0.3742593192802244,ns
ROI.E [],10s,20s,3,5,11.615333333333334,6.9700000000000015,0.5485954657999336,ns
ROI.E [],10s,2hz,3,1,11.615333333333334,6.788000000000011,1.0,ns
ROI.E [],10s,5hz,3,3,11.615333333333334,8.111333333333336,0.7,ns
ROI.E [],20s,2hz,5,1,6.9700000000000015,6.788000000000011,1.0,ns
ROI.E [],20s,5hz,5,3,6.9700000000000015,8.111333333333336,0.7642282177641773,ns
ROI.E [],2hz,5hz,1,3,6.788000000000011,8.111333333333336,1.0,ns
ROI.F [],10s,1mw,1,1,16.276000000000003,0.0,1.0,ns
ROI.F [],10s,20s,1,1,16.276000000000003,48.77799999999999,1.0,ns
ROI.F [],10s,2hz,1,7,16.276000000000003,20.885285714285708,1.0,ns
ROI.F [],10s,5hz,1,3,16.276000000000003,4.592999999999999,1.0,ns
ROI.F [],10s,5s,1,2,16.276000000000003,21.782499999999995,1.0,ns
ROI.F [],1mw,20s,1,1,0.0,48.77799999999999,1.0,ns
ROI.F [],1mw,2hz,1,7,0.0,20.885285714285708,1.0,ns
ROI.F [],1mw,5hz,1,3,0.0,4.592999999999999,1.0,ns
ROI.F [],1mw,5s,1,2,0.0,21.782499999999995,1.0,ns
ROI.F [],20s,2hz,1,7,48.77799999999999,20.885285714285708,1.0,ns
ROI.F [],20s,5hz,1,3,48.77799999999999,4.592999999999999,1.0,ns
ROI.F [],20s,5s,1,2,48.77799999999999,21.782499999999995,1.0,ns
ROI.F [],2hz,5hz,7,3,20.885285714285708,4.592999999999999,0.10627914496681548,ns
ROI.F [],2hz,5s,7,2,20.885285714285708,21.782499999999995,1.0,ns
ROI.F [],5hz,5s,3,2,4.592999999999999,21.782499999999995,0.3742593192802244,ns
