Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.258,-0.77274051271515,-0.6863717861887776,-0.8373841094290365,-0.7006933905386759,-0.8966258535527217,-0.6149522555090752,-0.7513648013054989,-0.8236623103723899,-0.7462970838657376,-0.9432856231884156,-0.6262791542077923,-1.0
0.786,-0.7766925532985166,-0.6891506204262188,-0.839143565486626,-0.7020415533556559,-0.8982627476204423,-0.6160570071210336,-0.7520512387434929,-0.8277134839112172,-0.7485228754627058,-0.9451912849840832,-0.6278591274266668,-1.0
1.277,-0.7790024829878397,-0.689284916338476,-0.8408076470051447,-0.703033946925477,-0.9001319066333461,-0.617132402525577,-0.7535287212033506,-0.8263818479133517,-0.7492164871095323,-0.9454782216994715,-0.6287337550176272,-1.0
1.786,-0.7804189643196329,-0.6895277518182032,-0.8398104734857372,-0.703928276002829,-0.9002458539381462,-0.6165633436062062,-0.7536142712757352,-0.8253010849950586,-0.7505257069794471,-0.9449846741483442,-0.6284268196832198,-1.0
2.277,-0.7817564537004381,-0.688582720530004,-0.839945489396083,-0.7040322711529077,-0.8992628368204818,-0.6169807953653269,-0.7515908672210582,-0.8253118757555069,-0.7505199266906518,-0.9454420669865897,-0.6270699783791219,-1.0
2.777,-0.783022562300945,-0.6887259426080132,-0.8401241810301006,-0.7045937606002267,-0.8990844382322986,-0.6165677131578966,-0.7523887420555364,-0.8253643536844135,-0.7499183371750434,-0.9460929226704036,-0.6271820414391541,-1.0
3.277,-0.7835803039371719,-0.6889552980305385,-0.8417044846045317,-0.7052860246664675,-0.902639252000423,-0.6160499225293422,-0.7519397088846526,-0.826326058399812,-0.7507211597211478,-0.9441102163896472,-0.6273466323928794,-1.0
3.776,-0.784533301164491,-0.6884947992912581,-0.8404876188195319,-0.7054826242372517,-0.9024091054494391,-0.6164549132076029,-0.7527079744062203,-0.8265829315299237,-0.7507777437208926,-0.9465372268071045,-0.6273209437021625,-1.0
4.278,-0.7852442402312031,-0.688490413698453,-0.8413291172972333,-0.7046029689044957,-0.9023189045139407,-0.616676364599288,-0.7513833546835512,-0.8248333370794324,-0.7504730846151986,-0.9462868293397385,-0.628622089865093,-1.0
4.784,-0.7861281933053421,-0.6886339729379745,-0.8401476756856723,-0.7055406354908867,-0.9016674153007245,-0.6169973160745228,-0.752346879413355,-0.827154560917585,-0.7506541320431782,-0.9457061832969617,-0.6266087344095983,-1.0
5.286,-0.7863252404636789,-0.6884073777260092,-0.8405935974327391,-0.7041475549599625,-0.9020281081281004,-0.6165681734459457,-0.7515630040135991,-0.8261668832076209,-0.7493231209656975,-0.9453736517727988,-0.6272369091944424,-1.0
5.776,-0.7868893061188125,-0.6881772034714158,-0.841008087546799,-0.7050762764759398,-0.9025032119283297,-0.616671688336027,-0.7526547422701729,-0.8264846044697197,-0.7495498226643098,-0.945800600234483,-0.6270218316896848,-1.0
6.277,-0.7878320800835756,-0.6889457557757658,-0.8413824765763961,-0.7045760965664979,-0.9032685940382282,-0.616704231718476,-0.7525221248619309,-0.8262065688166472,-0.7507464709813394,-0.9461761922516875,-0.6280050422773908,-1.0
6.778,-0.788188815533091,-0.6887943174016622,-0.840788685911514,-0.7054689635124568,-0.9041240960709943,-0.6168681843939521,-0.751467584790335,-0.8255217539512872,-0.7518715125210865,-0.9457907028171831,-0.6276475941697858,-1.0
7.281,-0.7885137045717903,-0.6896060913452896,-0.8420351915753156,-0.7058364291832895,-0.9030298988182778,-0.6175384029375486,-0.7520335851853978,-0.826094820064136,-0.7515760477857735,-0.9467274753257462,-0.6271866681293096,-1.0
7.783,-0.788830629463206,-0.6889910577783497,-0.8415344114349591,-0.7058518854829734,-0.9029827311794021,-0.6176195454397374,-0.7523363290588055,-0.8257902105609436,-0.750769767021913,-0.9475131988993043,-0.6278242632484267,-1.0
8.283,-0.7892890720176384,-0.6894577354107928,-0.8425336100604203,-0.7061781084298431,-0.9034032241457615,-0.6178464580573045,-0.7517721318175042,-0.8261207845536659,-0.7506007815981612,-0.9480409100744118,-0.6287327065851107,-1.0
8.787,-0.7888452170257605,-0.6896905420970468,-0.8419501865788788,-0.7060447605614517,-0.9018936599804904,-0.6174452969936548,-0.7522531810785336,-0.8264474294713514,-0.7511333423751511,-0.9480922970462267,-0.6270758138960079,-1.0
9.277,-0.7891122379920313,-0.6896955963049513,-0.8422505749800582,-0.7059840219039263,-0.9034291876832146,-0.6177048799390824,-0.7518336915598857,-0.8269670241924094,-0.7509100844034697,-0.9473909739110423,-0.6276255282252471,-1.0
9.792,-0.7889925680947208,-0.6900135202717188,-0.8423422730806713,-0.7059547381054105,-0.9035706487070916,-0.6175015977767027,-0.7526182034479063,-0.8263737897699325,-0.7510535122230807,-0.9470030072208491,-0.6277439158901359,-1.0
10.277,-0.789660538663737,-0.6903514768811146,-0.8434150314957325,-0.7067705320553556,-0.9027954579232157,-0.6176744709581328,-0.7525113456940541,-0.8270654838310674,-0.7525460025898475,-0.9469960822244405,-0.6289763503731944,-1.0
10.777,-0.7898672833719602,-0.6893472132365143,-0.8432722802840642,-0.7066406391007582,-0.9049207690671894,-0.6173773788976444,-0.7523403697740445,-0.8269611917410445,-0.7495819013589654,-0.9457907996973294,-0.6285644750393317,-1.0
11.277,-0.7899673644120174,-0.6898748016979187,-0.8436442782545956,-0.7072244487288115,-0.9046424029871123,-0.618339982036239,-0.7541841977382283,-0.8273198020743229,-0.7526684062198361,-0.9471425973030322,-0.6283881431148454,-1.0
11.777,-0.7902099380478775,-0.6894073874013548,-0.8431773715748726,-0.7068196133332967,-0.9038740755696003,-0.6172545746464152,-0.7522677715282304,-0.8277398338788561,-0.7514204782071122,-0.9470289309022383,-0.6280715601257221,-1.0
12.277,-0.7909660421212577,-0.6908183332176898,-0.8429590103017223,-0.7076609935019869,-0.9038082348558407,-0.6183174149361101,-0.7526114300635124,-0.8290913433869042,-0.7540544109571471,-0.9494726598311205,-0.6294420186394648,-1.0
12.778,-0.789827577566399,-0.6899059660897765,-0.8422741586772091,-0.7066297121942376,-0.9040230814851834,-0.6175313468669007,-0.7517948777640237,-0.8280207912608626,-0.7529051635524076,-0.9461525871763339,-0.6279135350746056,-1.0
13.278,-0.7897811835086057,-0.6888800415729,-0.842309545189297,-0.7065619772195063,-0.9029654717412603,-0.6174919669375701,-0.752266115060282,-0.8289478342151092,-0.7508719015335849,-0.9472772242118179,-0.6284737876030269,-1.0
13.778,-0.7905603377342663,-0.6893036404217755,-0.8428406873277804,-0.7070363753411509,-0.9038939591875682,-0.6177437213235807,-0.7529125379319538,-0.8272323677098877,-0.7535906342340802,-0.946734220606115,-0.6285306512032511,-1.0
14.278,-0.7902132776018715,-0.6904251647340091,-0.8432218315022992,-0.7072718696568834,-0.9031690660080179,-0.6175621456432802,-0.7530335100439319,-0.8274306126466643,-0.7529992327609216,-0.9473173900319726,-0.6282181890637237,-1.0
14.777,-0.7905398559026333,-0.6906939732630316,-0.8440259119830271,-0.7069733667579245,-0.9041551557602728,-0.6176454391623363,-0.7516484071934781,-0.8287781834489782,-0.7534997367454115,-0.9480135674604604,-0.6288037247055055,-1.0
15.288,-0.790647312313061,-0.6900625107386009,-0.842669392523497,-0.7068038683862417,-0.9045285305496761,-0.618113623679664,-0.7529535905294742,-0.8275154090750949,-0.7509504307196891,-0.9491667244307629,-0.6282227602315119,-1.0
15.777,-0.790416246609738,-0.6898858157325759,-0.841847230180104,-0.7065689768136288,-0.9036117409979624,-0.6175676893965955,-0.7524079738813001,-0.8272624897846792,-0.7520529398076781,-0.947469153331933,-0.6286111423881897,-1.0
16.278,-0.7907548385683624,-0.6906744010732057,-0.8435602668712813,-0.7079870343360705,-0.9046493455674953,-0.6179959358473817,-0.7532343739730026,-0.8272464577977228,-0.7523058778560424,-0.948176184574853,-0.6288344902531885,-1.0
16.778,-0.7904032785234556,-0.6900354540486543,-0.8427202737991639,-0.7065865130128236,-0.9044689160427869,-0.6176093414445348,-0.7515288128532953,-0.8267633693042826,-0.7512077529603043,-0.9478670565446876,-0.6281951322610577,-1.0
