ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],188.778,58.77799999999999,130,150
ROI.03 [],189.275,59.275000000000006,130,150
ROI.04 [],189.275,59.275000000000006,130,150
ROI.05 [],185.777,55.77699999999999,130,150
ROI.06 [],186.277,56.27699999999999,130,150
ROI.07 [],189.275,59.275000000000006,130,150
ROI.08 [],189.275,59.275000000000006,130,150
ROI.09 [],189.275,59.275000000000006,130,150
ROI.10 [],189.777,59.77699999999999,130,150
ROI.11 [],169.776,39.77600000000001,130,150
ROI.11 [],189.275,59.275000000000006,130,150
ROI.12 [],189.275,59.275000000000006,130,150
ROI.13 [],189.275,59.275000000000006,130,150
ROI.14 [],188.278,58.27799999999999,130,150
ROI.15 [],189.275,59.275000000000006,130,150
ROI.16 [],186.776,56.77600000000001,130,150
ROI.17 [],188.278,58.27799999999999,130,150
ROI.18 [],51.788,21.787999999999997,30,50
ROI.18 [],58.277,28.277,30,50
ROI.18 [],72.276,42.275999999999996,30,50
ROI.18 [],76.278,46.278000000000006,30,50
ROI.18 [],103.783,23.783,80,100
ROI.18 [],109.776,29.775999999999996,80,100
ROI.18 [],127.777,47.777,80,100
ROI.18 [],154.777,24.776999999999987,130,150
ROI.18 [],161.284,31.283999999999992,130,150
ROI.18 [],170.287,40.287000000000006,130,150
ROI.18 [],189.275,59.275000000000006,130,150
ROI.18 [],194.276,64.27600000000001,130,150
ROI.19 [],189.275,59.275000000000006,130,150
