Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 []
0.259,0.016854630124362762,0.3679108545222996,0.0,0.4446888086081185,0.282309242763115
0.785,0.11828648493691776,0.42063263592462996,0.0,0.47026375510193696,0.2965530228343222
1.284,0.18093861998671706,0.4639219172018422,0.0,0.5236425674084467,0.3507284089506048
1.777,0.2115828803980947,0.4690553371403485,0.0,0.5624073052735673,0.3411513849806273
2.295,0.2142969473230719,0.4863884241196742,0.0,0.5554661247384967,0.3144762452391542
2.777,0.24732329830023944,0.5002678889845916,0.0,0.5058680536249599,0.30469532881632594
3.286,0.2095033824855874,0.4756456613515359,0.0,0.5153257228195023,0.30805920011647536
3.777,0.22147256521838768,0.503433565832333,0.0,0.48900958761078567,0.321412949380654
4.288,0.1868586389661335,0.47254490022832824,0.0,0.5676127812812387,0.34185595135197155
4.778,0.20433456840082587,0.4722020323459425,0.0,0.5289268954420396,0.322008969380859
5.277,0.19577319535235993,0.45982963689534395,0.0,0.46051715003929566,0.33718753137990354
5.777,0.18182081629505326,0.4530979915000928,0.0,0.487074200661468,0.29107295845810804
6.288,0.1941943294166937,0.470775551926909,0.0,0.4658165889308096,0.3227590247316551
6.778,0.18943286260820114,0.4795121820701179,0.0,0.5087051454514531,0.31301365095521955
7.288,0.18778445948731765,0.4748481611341854,0.0,0.5016343255000157,0.34054904153275406
7.777,0.16337745755219496,0.4763749674498209,0.0,0.5138145353753735,0.3082414991389533
8.278,0.23167662768093605,0.4736728617536144,0.0,0.5668428164329514,0.35836973849215265
8.778,0.15713579064497357,0.46048197894923876,0.0,0.4890210393372304,0.2950775750545106
9.277,0.16510655521468012,0.475045013966923,0.0,0.538576917502,0.3238968874681642
9.778,0.18223940094431032,0.4553491629254908,0.0,0.5225765517140883,0.31945656539854883
10.277,0.2201171927317078,0.45223652310501633,0.0,0.518275807272714,0.3316076863921072
10.777,0.2210499722224906,0.4609497168204954,0.0,0.5026550199138317,0.3330399067288827
11.277,0.19571604953387117,0.4599661589305346,0.0,0.5318206021648539,0.3127278045533086
11.777,0.22957649040989372,0.42138230184818715,0.0,0.5306377540143891,0.35297308902497393
12.279,0.20137207651183048,0.47941671235052635,0.0,0.5409352503650268,0.318870927068189
12.777,0.17212082403526607,0.4307070053725555,0.0,0.5279570787676247,0.33207400561657435
13.277,0.20995814852622213,0.4357906293908363,0.0,0.5253265584686417,0.3084392562979739
13.777,0.2063302786182973,0.4555925186609464,0.0,0.46557462321117266,0.3444973595217219
14.288,0.24544780472100555,0.48326427262986166,0.0,0.5148393632526725,0.3577366521676861
14.784,0.22121648363728555,0.4651585607283403,0.0,0.5127085628681942,0.32715671333441443
15.276,0.24376622459346464,0.46930652622120717,0.0,0.5136354638023769,0.3785441599516222
15.776,0.22893131290695456,0.48695130489450666,0.0,0.4838241464775392,0.3277789346915798
