Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 []
0.259,0.0,0.07484065432930447,0.06104620851245853,0.4931654099970586,-0.007448382096774664,-0.007448382096774664,0.0036043961406008475,-0.0278665994542313,2.9771123549218634,0.30186386595981723
0.779,0.0,0.06965207643777495,0.06439348987877054,0.44260981202063643,-0.0017900248086026827,-0.0017900248086026827,0.000754645105638155,-0.007991106401604598,2.236655941019206,0.2528687776476972
1.279,0.0,0.064818678848212,0.062424399532248154,0.39215808602922575,-0.0006075563369790095,-0.0006075563369790095,0.00011410649925179254,-0.006193650223726135,1.8811044765613052,0.2577959766308832
1.788,0.0,0.0694048571464699,0.05410059306868041,0.3685884113039799,0.0003906058330648599,0.0003906058330648599,0.0016226397333826677,0.014055339572221192,1.9823140617713442,0.22902168308970725
2.278,0.0,0.07213816298093159,0.04806395623399354,0.3354796921724566,0.0011472940324413197,0.0011472940324413197,0.0002309085674188653,0.003985158383411529,1.828186410762046,0.20414548544590175
2.778,0.0,0.059481221900563985,0.04503722037963099,0.3330181822563231,0.0020891014632154425,0.0020891014632154425,0.0019118999659854872,0.03442914853663514,1.7177203155274154,0.17447645488465163
3.277,0.0,0.06788312674384153,0.04147312652770963,0.25763343916247466,0.002369396057908962,0.002369396057908962,0.002875132608609546,0.018979834868376358,1.2951524967378274,0.16447055290874918
3.776,0.0,0.050745605154217346,0.04068861947404626,0.2734093475731652,0.00301580395088395,0.00301580395088395,0.0005200771345117769,0.031152721933753656,1.2017410908752622,0.13689668296605473
4.287,0.0,0.04658123297594818,0.034256786787805894,0.22233386703993555,0.0034355854875933165,0.0034355854875933165,0.000122118573872835,0.02901737092374157,1.0321862972252211,0.10540322089652084
4.777,0.0,0.04858688267914656,0.026345300766515003,0.20949495988745984,0.0038060001761882124,0.0038060001761882124,0.005872339881925662,0.03527496817444014,1.1379315362499776,0.07386091962752837
5.277,0.0,0.05322124556577454,0.03807202185592413,0.1881724259944535,0.004113031017106289,0.004113031017106289,0.004113901711103194,0.03351742114212645,0.5104799340515536,0.11831791887305576
5.778,0.0,0.06525397424494518,0.039166300556852246,0.173155476837841,0.0045826827768912885,0.0045826827768912885,0.0023975114365575763,0.036930765345013224,0.617927800398116,0.08383993125997743
6.278,0.0,0.04177265510610294,0.029055114251201043,0.13941716302044044,0.004897662357483688,0.004897662357483688,-0.001156974153610795,0.03480753237509682,0.7086235112908673,0.0768919620945812
6.789,0.0,0.043818009555496654,0.028039095890396007,0.13324022004122973,0.005198725525127788,0.005198725525127788,0.005222630891641246,0.04214560438309097,0.6237147078156527,0.07976661947684567
7.279,0.0,0.04518961817739679,0.025454543204199456,0.13306230627458124,0.005293077626611566,0.005293077626611566,-0.0009259889570325613,0.02721490868389663,0.6517616562548421,0.06021889640915659
7.78,0.0,0.04209175051797794,0.015272608544958058,0.11650496218999326,0.005510695985623934,0.005510695985623934,0.001418076860519338,0.027976718984676206,0.6061678706391608,0.02865392591634905
8.277,0.0,0.04326048352390387,0.022723613247104,0.13010829710180657,0.005782372395867404,0.005782372395867404,0.004549564091009961,0.030940703104079963,0.5168147059682662,0.046617653436031685
8.778,0.0,0.03380301742947814,0.02268385046902855,0.13047346244597116,0.0059370406345199776,0.0059370406345199776,-0.0002794608342431013,0.04133933512398527,0.43766416420036314,0.08803632606024085
9.278,0.0,0.03835814001890402,0.02317908522619348,0.11806219912501892,0.005996354362107645,0.005996354362107645,0.0030406405347614815,0.038606859419652584,0.3377557050098555,0.05047040730351335
9.778,0.0,0.023226513838065444,0.021403169420257367,0.08908337422898209,0.006165511267755805,0.006165511267755805,0.0029681422521956437,0.02687359837248487,0.29197148467219836,0.04479773058355537
10.305,0.0,0.012881290570460047,0.013539856559706997,0.07446529521470441,0.006249216088143019,0.006249216088143019,0.002174134262546762,0.033698769900333866,0.2779186250015886,0.04915081448977466
10.782,0.0,0.016713307848173358,0.020918855665125427,0.09149094350596614,0.006737755734830424,0.006737755734830424,0.001520538373081151,0.030865610485405436,0.3587358989403933,0.04506737222463416
11.288,0.0,0.014316433161577848,0.017821335639828108,0.09672860836759167,0.006746645115414604,0.006746645115414604,7.27687177208103e-05,0.026451633237648122,0.2558273384395645,0.06262416303977238
11.777,0.0,0.01787134143321583,0.014965417608884203,0.10330863441356268,0.007140096603947479,0.007140096603947479,0.0015746290802835115,0.05048713824938108,0.44351851853904933,0.031162214474350435
