Condition_Group,Spike_Count,Avg_Latency_s,Median_Latency_s,Std_Latency_s,SEM_Latency_s
Ctrl,1,2.283999999999999,2.283999999999999,,
CtrlRed,7,15.166714285714288,17.777,8.383830085632814,3.168789920115111
blue,4,9.277249999999999,10.527000000000001,6.124023752131172,3.062011876065586
red,7,7.801999999999997,2.776000000000004,10.729250222328362,4.055275406066474
