ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.03 [],117.777,17.777,80,100
ROI.04 [],117.777,17.777,80,100
ROI.04 [],204.776,54.77600000000001,130,150
ROI.05 [],117.777,17.777,80,100
ROI.05 [],133.777,0.0,130,150
ROI.06 [],70.275,20.275000000000006,30,50
ROI.06 [],76.284,26.284000000000006,30,50
ROI.06 [],82.786,0.0,80,100
ROI.06 [],87.776,0.0,80,100
ROI.06 [],98.287,0.0,80,100
ROI.06 [],117.777,17.777,80,100
ROI.06 [],133.777,0.0,130,150
ROI.06 [],203.776,53.77600000000001,130,150
ROI.07 [],117.777,17.777,80,100
ROI.07 [],203.776,53.77600000000001,130,150
ROI.08 [],117.777,17.777,80,100
ROI.09 [],85.278,0.0,80,100
ROI.09 [],92.282,0.0,80,100
ROI.09 [],105.285,5.284999999999997,80,100
ROI.09 [],195.276,45.27600000000001,130,150
ROI.12 [],117.777,17.777,80,100
ROI.13 [],117.777,17.777,80,100
ROI.17 [],72.778,22.778000000000006,30,50
ROI.17 [],147.276,0.0,130,150
ROI.18 [],117.777,17.777,80,100
ROI.19 [],117.777,17.777,80,100
ROI.21 [],123.795,23.795,80,100
ROI.21 [],180.792,30.792,130,150
ROI.23 [],117.777,17.777,80,100
ROI.000 [],117.777,17.777,80,100
ROI.000 [],126.777,26.777,80,100
ROI.24 [],57.281,7.280999999999999,30,50
ROI.24 [],70.275,20.275000000000006,30,50
ROI.24 [],117.777,17.777,80,100
ROI.24 [],163.277,13.276999999999987,130,150
ROI.24 [],204.776,54.77600000000001,130,150
