Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.257,-0.025752238369848877,-0.0026581856828372446,0.0,0.043350124920180866,0.011883192272703407,0.04418223178653184,-0.01972550433830372,-0.011686712862694478,0.00023166491830889797,0.013963924568311586,0.005501555291800748,-0.03449731136588249,0.0974857195464532,0.04418223178653184,0.015115696037104753
0.777,-0.007302540324684633,0.01759557710273347,0.0,0.0377096273071736,0.04501015941751879,0.048662283418395534,-0.020688348384232953,0.010755128617128077,0.01175250770776483,0.02037993519493019,0.03005892375257682,-0.017138702658990555,0.0559102969797085,0.048662283418395534,0.043129520832879416
1.277,0.0009415427928923413,0.01881435055606583,0.0,0.04116549474418321,0.02614575988413932,0.07575980174165392,0.0210876418190263,0.02292063252213965,-0.0006699214944796476,0.014121209242989267,0.009011053418166135,-0.010148633274343573,0.08521658714772222,0.07575980174165392,0.03695413762625388
1.777,0.03606071733900054,0.02218658209436895,0.0,0.054511342622689654,0.018605062564012467,0.04556372618012676,0.07088515868244831,0.013737648948760632,0.018751153627124578,0.024882975617887288,0.024581908068160928,0.057359912193157656,0.08312538021515033,0.04556372618012676,0.031079354261938773
2.275,0.05097228475509666,0.01701643914913118,0.0,0.04148404574617131,0.011757827914264912,0.020585000023692582,0.056309131119922966,0.020768543582268414,0.01416887138203882,0.018114338560660827,0.012180120847561853,0.06201253562502139,0.0853576483616606,0.020585000023692582,0.01459390780435519
2.785,0.07102480482112139,0.017443011477456076,0.0,0.03296629962727404,0.03745836410688668,0.02267707592129734,0.07434639185593409,0.019723705189992616,0.030224939434610267,0.016096902724318973,0.02720189657287644,0.0853996472842205,0.027204253494692125,0.02267707592129734,0.03687991823247809
3.277,0.07399562874643148,0.014031242334867865,0.0,0.037563649349101155,0.0055198049881522125,0.040743966393707844,0.08266746223811107,0.014881369337146472,0.0049064155332371245,0.004170773550920541,0.016496721287381923,0.10206803304929324,0.039247610190590566,0.040743966393707844,0.012963136191922135
3.788,0.10331584975889875,0.024128778873248588,0.0,0.07168303654878211,0.007014652886593462,0.0435721097018844,0.09886727000308333,0.025713573873095693,0.01671179896559685,0.01662218846439121,0.01846150760072976,0.1383588985761637,0.06693843206329513,0.0435721097018844,0.011013418173258575
4.277,0.09019414052452632,0.020496274945540644,0.0,0.061701306605810566,0.013161567801442235,0.01978071423746104,0.10099851125113916,0.01952522149605637,0.01693631067228202,0.012923275438235142,0.02225230914119436,0.12017841722907303,0.05475133119852552,0.01978071423746104,0.017327313636039576
4.786,0.07825304517937352,0.00891900172832837,0.0,0.025422335900355253,0.00948032126073989,-0.0004996079834952349,0.09117705201727037,0.01771389024731678,0.006341672967794361,0.011118032737445565,0.014087271879340117,0.1292479876483896,0.026277648658078467,-0.0004996079834952349,0.011965067329793785
