ROI,mean0,sd0,thr
ROI.02 [],0.005444837932121741,0.005002853149832555,0.020453397381619408
ROI.03 [],0.0025746466143711,0.003943809929458086,0.014406076402745358
ROI.04 [],0.0038092037437296423,0.005855124970419215,0.02137457865498729
ROI.05 [],0.004077477528749865,0.0037206392520370097,0.015239395284860895
ROI.06 [],-0.023138139170686807,0.01680207022957719,0.027268071518044758
ROI.07 [],0.019990042229982876,0.022958761226152338,0.08886632590843989
ROI.08 [],0.05572469978715647,0.0350565202824102,0.16089426063438705
ROI.09 [],-0.005993113851433364,0.006301565798516672,0.012911583544116654
ROI.10 [],-0.007216173128019318,0.005862004000263719,0.01036983887277184
ROI.11 [],-0.004838701970911642,0.004715486009655528,0.009307756058054941
ROI.12 [],0.009036622353373071,0.008359416037059659,0.03411487046455205
ROI.13 [],0.014099036867218256,0.010926454486483073,0.04687840032666748
ROI.14 [],0.008791870080639733,0.005570873434259875,0.025504490383419356
