Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.257,,-0.0486412892551118,0.15182133770396988,-0.06571448241255767,0.05402064871250529,-0.025097779261891846,-0.09495297495564203,0.25395517752604024,-0.18232677556537774,0.05985724833053944,-0.029704388917125072,0.048237820779035274
0.778,,-0.036389079668657336,0.10891834266063251,-0.04451238266015133,0.027947704889455055,-0.015280871756715594,-0.06117035127772785,0.1254773565846768,-0.1264559933060048,0.03674615048607735,-0.021032166008259537,0.02642705179999499
1.276,,-0.008026177446807536,0.023506601924873406,-0.009297740759372177,0.0092278055050166,-0.00377852215766745,-0.00733220359255864,0.05160922448258132,-0.03956943248041934,0.008073945463372877,-0.004422014408542049,0.009446558326520383
1.777,,0.006003571175914766,-0.01776918247665819,0.006951760347684554,-0.006942207910219512,0.0028303268007406138,0.005485745160959997,-0.09159068729110018,0.029290735105297595,-0.006071800225491324,0.0033116294486938307,-0.007107298581755803
2.277,,0.01293901978712324,-0.06951239413184515,0.017846522910642502,-0.037948159721234,0.011954260730902572,0.05053976909364192,-0.03090281613571854,0.07621096769137364,-0.01859051423353822,0.013309355821044578,-0.020644846630960036
2.788,,0.03527246664210866,-0.11082685294812691,0.029928215251251587,-0.05432862277529929,0.016811905825654505,0.08700535481463456,-0.17570121177078893,0.13670895979165867,-0.03690095038784313,0.017810535904479462,-0.03220710227228618
3.278,,0.04280415101609153,-0.16518855539593894,0.04970823159821643,-0.06973870590481898,0.024363454280328534,0.10279374554766087,-0.14321832546217633,0.1750807766159014,-0.03812067950419118,0.021711583325596855,-0.04188944471586651
3.777,,0.04960451965754875,-0.18347997070362332,0.043707893102727734,-0.07828245911000051,0.028202778849837407,0.11807620749895578,-0.17279073683113957,0.18621693934338404,-0.04919125035140155,0.027074564829197116,-0.046448928342522317
4.276,,0.06017913318059828,-0.21856291070690131,0.06615216129872027,-0.08906372544108791,0.03259663961965961,0.13651334733381085,-0.2814521802662036,0.20381894552135293,-0.05726261616374003,0.033336219657942104,-0.05320001929989558
4.787,,0.068323570620161,-0.2217991369057198,0.06697317590417444,-0.09676479390067408,0.03562924598936407,0.14467434986440134,-0.2269967560416077,0.22525381555760146,-0.06569799278758053,0.037211916042046086,-0.060967635646263764
5.277,,0.07368270721749925,-0.22984969941780264,0.07289846368174659,-0.0954701064152837,0.0367938403211599,0.15119116676925765,-0.26227811179492594,0.23445861809554272,-0.06066810319785526,0.036601094960153804,-0.06659218746191888
5.788,,0.06932999487301351,-0.2176036628919698,0.07710010836705773,-0.10195409367813354,0.03480031342207981,0.14655160375702483,-0.32438964631271633,0.21080301111886013,-0.06206016117713258,0.03573724685326367,-0.06674245273227603
6.277,,0.07676998694724751,-0.25112798133137154,0.08137316711931847,-0.10801684550692635,0.03949126082374537,0.1698542598022327,-0.25738344467993557,0.2894000086183935,-0.06226027276003497,0.04031693998826529,-0.07455134093011487
6.788,,0.077071907171169,-0.2543241730155598,0.08395477277626344,-0.11544065645652543,0.04102042509856422,0.17284478750295415,-0.27673327511333423,0.25592635963221905,-0.061988808362775004,0.04211035894832556,-0.07595352490957505
7.278,,0.07350903005011228,-0.2505812902075369,0.08414274859124922,-0.111016762015705,0.04010844835074038,0.173363352695677,-0.29678734338022106,0.24491469478977806,-0.06087595975871103,0.038402812323297786,-0.07519875857035833
7.777,,0.07861215322587498,-0.24486136931283609,0.09168773020066473,-0.09222012467033386,0.0445074079460278,0.18869851215242034,-0.3129920110055141,0.2756586528230664,-0.06734567375049773,0.044807701472496,-0.0765156440154986
8.277,,0.08271412579318091,-0.27045916206576487,0.08961932659910551,-0.12051527163145248,0.04331565817748979,0.1752169909757776,-0.27521702013999344,0.23372519807326522,-0.06835450192327266,0.042233482287458095,-0.08130566578104972
8.776,,0.08394336704127066,-0.24304262601536303,0.08263105435096767,-0.1004446703436255,0.043399006459526164,0.17539400864676621,-0.36710995566776167,0.32448956487342273,-0.08116060495148882,0.04192855492764529,-0.08038509592762023
9.277,,0.08737308135725165,-0.26095929751897823,0.08609877630541689,-0.10708446435002567,0.04169393230822082,0.17334210666337044,-0.3362596172437481,0.32495590204659625,-0.07900271943680139,0.044640148671216275,-0.0819518050842905
9.788,,0.08774070574675541,-0.2213693788076923,0.08445455938257583,-0.1022611409517081,0.0424988892471235,0.17835089180072924,-0.42087893074294747,0.320090903189592,-0.08109648563817907,0.04145140942377748,-0.08247287954837822
10.278,,0.08691516905217231,-0.26676153231676736,0.09745488754474443,-0.09273116373899774,0.04468929946251571,0.17608015123254545,-0.3609937444612457,0.35582315592579566,-0.09649314815744844,0.04460525311153065,-0.08671537931763601
10.777,,0.08163891520629629,-0.23346910197695708,0.09767660363289102,-0.09874918268807391,0.04425949670863228,0.17269677851477097,-0.2934510959928752,0.35057663672342154,-0.08600686812112655,0.046668892486766846,-0.08622444791502158
11.279,,0.08719432896639512,-0.2493477179329289,0.09969112363662669,-0.09226828746544412,0.04556879830200755,0.16707525905504936,-0.3538455301378528,0.3504089969766377,-0.09045172176917672,0.04580950005759435,-0.08191079291564968
11.778,,0.08985369680376387,-0.27821475906036514,0.10054130657233289,-0.09646769725126067,0.04440335985812268,0.1688009349079842,-0.3649863904082148,0.3897916556280201,-0.08171441026657858,0.04680248740568529,-0.08531213922831567
12.277,,0.08729884340498723,-0.25910630206143503,0.1042736316194507,-0.1001265084129893,0.047973060302917606,0.18039554238907865,-0.42572639999569106,0.34455913392724524,-0.07721664556550949,0.04702389121399372,-0.08742712742579
12.775,,0.08692490628018026,-0.26310263553096547,0.10245596825182855,-0.10504102929943797,0.046181643325966075,0.18310051726443838,-0.32106536969172783,0.3286879026757448,-0.07390302844931167,0.04868927957545168,-0.08592311696548348
13.286,,0.0909387391044449,-0.2626476703434201,0.09239803699186365,-0.10151131934293256,0.044836116231305484,0.17187162889487428,-0.3495147597031344,0.3029996147833772,-0.07679028707118009,0.046847628596750866,-0.08440149031370103
13.779,,0.08991906280058595,-0.2503396712565782,0.09123939717420337,-0.09643770463035202,0.04327799693031919,0.16943031986558763,-0.41204268336059074,0.34149568166847116,-0.07449905183129805,0.04109957435942182,-0.08552814153014317
14.295,,0.0795791800721048,-0.2607195847887238,0.10206321568984969,-0.11102462779782077,0.04554210580023968,0.1632302904342056,-0.3700814666960642,0.2951490925830089,-0.07322159800920938,0.04617760604949545,-0.08533458465969393
14.782,,0.08573403627538018,-0.26255559088125147,0.0995843006941801,-0.11964172005040745,0.0463132111752238,0.16817674779396924,-0.3371204751634665,0.31467075278821605,-0.08192438052128179,0.044941299322968545,-0.08534937269137866
15.286,,0.07753896091264806,-0.2182436764238909,0.08910339299308306,-0.10417793788968864,0.038101451682463795,0.14963952163214922,-0.41837282463840125,0.25993597986597194,-0.07903863057358905,0.041974692487146685,-0.08020626318941408
15.784,,0.0651533033667296,-0.2109944708296275,0.06696707818199724,-0.08729223396356085,0.0325577533199299,0.15128469515001317,-0.3753017616052147,0.19716613340582032,-0.063301648193488,0.03548119623325839,-0.06889841460155036
16.277,,0.05597755757532578,-0.16843836165536594,0.048339629382959326,-0.08068855972162448,0.028882400843397396,0.11339463349169757,-0.14663565031293796,0.2116542218998804,-0.051726619207817376,0.02817362972188433,-0.0630658480243482
16.776,,0.05332473167782398,-0.19326558415249612,0.057048821470956274,-0.09613522388257525,0.028799837013709563,0.11087144551921722,-0.2684391751272198,0.19762810918725301,-0.05853106215145934,0.03263796229313309,-0.06186018168511292
17.277,,0.04653011020517951,-0.16331236515098968,0.0459212862027405,-0.0688616781433572,0.02706262817082706,0.08815644035912143,-0.2277760888566319,0.17990951113464648,-0.04666642726054498,0.028971627035428903,-0.044105646321007434
17.778,,0.04398525549115185,-0.14365956138721542,0.04728619816827172,-0.07348102388017558,0.02777105061754276,0.09669778538388135,-0.2447164579113537,0.1619071383277372,-0.047063432592440876,0.03173588083745752,-0.04167742886394903
18.287,,0.03474508044691869,-0.16144886943385622,0.03981035247875765,-0.07453630343259597,0.023779342788046352,0.07527912502968491,-0.13965727679417375,0.14818118461813268,-0.04909303450982611,0.025001409774637724,-0.03297338950840145
