ROI,mean0,sd0,thr
ROI.02 [],-83.66625155278572,5.160561304666407,-68.1845676387865
ROI.03 [],-68.54381576565831,2.3434589188493664,-61.51343900911021
ROI.04 [],-39.27165174234705,3.2093450498459335,-29.643616592809252
ROI.05 [],-44.554757890526965,2.23093613742216,-37.861949478260485
ROI.06 [],-38.818007304267674,5.163472129392846,-23.327590916089136
ROI.07 [],-149.4157540598886,12.696308828299529,-111.32682757499
ROI.08 [],-268.1481943419993,23.60556035595813,-197.3315132741249
ROI.09 [],-86.41159489922454,2.6374660090304607,-78.49919687213315
ROI.10 [],-110.40838079100052,4.92290797779277,-95.63965685762221
ROI.11 [],-98.15005096245497,2.9291588788786216,-89.36257432581911
ROI.12 [],-123.5501650593339,5.962630623779247,-105.66227318799616
ROI.13 [],-171.58177856951988,13.441606493022881,-131.25695909045123
ROI.14 [],-101.69551685358839,10.678068029054616,-69.66131276642454
ROI.15 [],-140.97766203477855,15.134493136664851,-95.57418262478399
ROI.16 [],-85.63990565341048,9.514315459254448,-57.09695927564714
ROI.17 [],-129.3967356186653,23.31575064084769,-59.44948369612223
ROI.18 [],-109.04699075195164,10.571407975504377,-77.33276682543851
ROI.19 [],-109.44520469012733,6.824739923557804,-88.97098491945391
ROI.20 [],-272.64828244460045,23.168255768036417,-203.14351514049122
ROI.21 [],-31.302164734354935,0.7884602712463801,-28.936783920615795
ROI.22 [],-46.22940391955733,2.0260555553136386,-40.151237253616415
