ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.E [],52.784,2.783999999999999,30,50
ROI.E [],144.788,0.0,130,150
ROI.D [],40.787,0.0,30,50
ROI.D [],64.776,14.775999999999996,30,50
ROI.09 [],144.277,0.0,130,150
ROI.10 [],144.277,0.0,130,150
ROI.11 [],143.777,0.0,130,150
ROI.12 [],144.788,0.0,130,150
ROI.13 [],144.788,0.0,130,150
ROI.14 [],144.788,0.0,130,150
ROI.16 [],52.784,2.783999999999999,30,50
ROI.16 [],144.788,0.0,130,150
ROI.16 [],170.288,20.28800000000001,130,150
ROI.17 [],52.284,2.283999999999999,30,50
ROI.17 [],144.788,0.0,130,150
ROI.18 [],52.284,2.283999999999999,30,50
ROI.18 [],145.279,0.0,130,150
ROI.19 [],52.784,2.783999999999999,30,50
ROI.19 [],145.777,0.0,130,150
ROI.20 [],145.279,0.0,130,150
ROI.21 [],143.777,0.0,130,150
ROI.22 [],41.276,0.0,30,50
ROI.22 [],64.776,14.775999999999996,30,50
