ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],37.277,0.0,30,50
ROI.02 [],96.776,0.0,80,100
ROI.02 [],130.777,0.0,130,150
ROI.05 [],52.786,2.7860000000000014,30,50
ROI.05 [],76.778,26.778000000000006,30,50
ROI.05 [],101.778,1.7780000000000058,80,100
ROI.05 [],151.278,1.2779999999999916,130,150
ROI.05 [],169.282,19.28200000000001,130,150
ROI.05 [],175.28,25.28,130,150
ROI.05 [],186.786,36.786,130,150
ROI.05 [],198.277,48.27699999999999,130,150
ROI.09 [],33.777,0.0,30,50
ROI.09 [],92.776,0.0,80,100
ROI.09 [],130.777,0.0,130,150
ROI.10 [],34.777,0.0,30,50
ROI.10 [],82.775,0.0,80,100
ROI.10 [],144.776,0.0,130,150
ROI.11 [],37.277,0.0,30,50
ROI.11 [],93.776,0.0,80,100
ROI.11 [],130.777,0.0,130,150
ROI.12 [],53.275,3.2749999999999986,30,50
ROI.12 [],70.287,20.287000000000006,30,50
ROI.12 [],76.778,26.778000000000006,30,50
ROI.12 [],101.295,1.2950000000000017,80,100
ROI.12 [],115.298,15.298000000000002,80,100
ROI.12 [],156.277,6.276999999999987,130,150
ROI.12 [],160.276,10.27600000000001,130,150
ROI.12 [],169.282,19.28200000000001,130,150
ROI.12 [],175.28,25.28,130,150
ROI.12 [],186.277,36.27699999999999,130,150
ROI.12 [],204.277,54.27699999999999,130,150
ROI.13 [],52.275,2.2749999999999986,30,50
ROI.13 [],70.287,20.287000000000006,30,50
ROI.13 [],76.778,26.778000000000006,30,50
ROI.13 [],106.277,6.277000000000001,80,100
ROI.13 [],115.298,15.298000000000002,80,100
ROI.13 [],155.795,5.7949999999999875,130,150
ROI.13 [],169.282,19.28200000000001,130,150
ROI.13 [],175.28,25.28,130,150
ROI.13 [],186.277,36.27699999999999,130,150
ROI.13 [],203.286,53.286,130,150
ROI.14 [],49.276,0.0,30,50
ROI.14 [],90.276,0.0,80,100
ROI.14 [],130.277,0.0,130,150
ROI.15 [],38.778,0.0,30,50
ROI.15 [],90.276,0.0,80,100
ROI.15 [],130.777,0.0,130,150
ROI.16 [],35.277,0.0,30,50
ROI.16 [],90.276,0.0,80,100
ROI.16 [],130.777,0.0,130,150
ROI.17 [],90.788,0.0,80,100
ROI.18 [],53.275,3.2749999999999986,30,50
ROI.18 [],70.287,20.287000000000006,30,50
ROI.18 [],77.777,27.777,30,50
ROI.18 [],101.295,1.2950000000000017,80,100
ROI.18 [],115.298,15.298000000000002,80,100
ROI.18 [],155.795,5.7949999999999875,130,150
ROI.18 [],160.276,10.27600000000001,130,150
ROI.18 [],169.282,19.28200000000001,130,150
ROI.18 [],175.28,25.28,130,150
ROI.18 [],186.277,36.27699999999999,130,150
ROI.18 [],196.777,46.77699999999999,130,150
ROI.18 [],204.277,54.27699999999999,130,150
ROI.19 [],53.275,3.2749999999999986,30,50
ROI.19 [],70.287,20.287000000000006,30,50
ROI.19 [],76.778,26.778000000000006,30,50
ROI.19 [],101.778,1.7780000000000058,80,100
ROI.19 [],160.276,10.27600000000001,130,150
ROI.19 [],168.794,18.79400000000001,130,150
ROI.19 [],186.277,36.27699999999999,130,150
ROI.19 [],204.277,54.27699999999999,130,150
ROI.20 [],34.777,0.0,30,50
ROI.20 [],93.776,0.0,80,100
ROI.20 [],146.775,0.0,130,150
ROI.21 [],37.777,0.0,30,50
ROI.21 [],96.776,0.0,80,100
ROI.21 [],132.777,0.0,130,150
ROI.22 [],90.276,0.0,80,100
ROI.22 [],131.782,0.0,130,150
ROI.23 [],76.778,26.778000000000006,30,50
ROI.23 [],101.778,1.7780000000000058,80,100
ROI.23 [],155.795,5.7949999999999875,130,150
ROI.23 [],160.276,10.27600000000001,130,150
ROI.23 [],169.282,19.28200000000001,130,150
ROI.23 [],204.277,54.27699999999999,130,150
