ROI,n_spikes,spike_times_s
ROI.07 [],7,17.778;56.277;61.777;67.777;111.778;118.283;160.777
ROI.04 [],6,17.287;62.786;67.278;111.778;117.788;161.784
ROI.06 [],6,26.787;52.277;78.778;105.778;129.276;153.778
ROI.05 [],6,26.787;52.277;78.778;105.778;129.276;153.778
ROI.09 [],6,17.287;62.786;67.278;101.283;119.277;161.784
ROI.08 [],6,28.783;54.787;79.788;103.284;128.277;156.287
ROI.10 [],6,28.283;55.277;71.777;104.276;129.276;155.287
ROI.02 [],3,52.277;170.787;186.777
