ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],52.277,22.277,30,50
ROI.02 [],170.787,40.787000000000006,130,150
ROI.02 [],186.777,56.77699999999999,130,150
ROI.04 [],62.786,32.786,30,50
ROI.04 [],67.278,37.278000000000006,30,50
ROI.04 [],111.778,31.778000000000006,80,100
ROI.04 [],117.788,37.788,80,100
ROI.04 [],161.784,31.783999999999992,130,150
ROI.05 [],52.277,22.277,30,50
ROI.05 [],78.778,48.778000000000006,30,50
ROI.05 [],105.778,25.778000000000006,80,100
ROI.05 [],129.276,49.27600000000001,80,100
ROI.05 [],153.778,23.77799999999999,130,150
ROI.06 [],52.277,22.277,30,50
ROI.06 [],78.778,48.778000000000006,30,50
ROI.06 [],105.778,25.778000000000006,80,100
ROI.06 [],129.276,49.27600000000001,80,100
ROI.06 [],153.778,23.77799999999999,130,150
ROI.07 [],56.277,26.277,30,50
ROI.07 [],61.777,31.777,30,50
ROI.07 [],67.777,37.777,30,50
ROI.07 [],111.778,31.778000000000006,80,100
ROI.07 [],118.283,38.283,80,100
ROI.07 [],160.777,30.776999999999987,130,150
ROI.08 [],54.787,24.787,30,50
ROI.08 [],79.788,49.788,30,50
ROI.08 [],103.284,23.284000000000006,80,100
ROI.08 [],128.277,48.27699999999999,80,100
ROI.08 [],156.287,26.287000000000006,130,150
ROI.09 [],62.786,32.786,30,50
ROI.09 [],67.278,37.278000000000006,30,50
ROI.09 [],101.283,21.283,80,100
ROI.09 [],119.277,39.277,80,100
ROI.09 [],161.784,31.783999999999992,130,150
ROI.10 [],55.277,25.277,30,50
ROI.10 [],71.777,41.777,30,50
ROI.10 [],104.276,24.275999999999996,80,100
ROI.10 [],129.276,49.27600000000001,80,100
ROI.10 [],155.287,25.287000000000006,130,150
