Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 []
0.257,0.2912756241985974,0.40335600986240167,0.0,0.5691378598729069,0.2850487934985712
0.777,0.4052248700180146,0.4941586545724499,0.0,0.5937970070568667,0.4183448034830722
1.277,0.43408902324445264,0.5114169855252002,0.0,0.5886208944503066,0.40647448193896657
1.777,0.49578099802121367,0.49772592892127,0.0,0.6228946582083932,0.38401916261815777
2.275,0.5947010236186255,0.5039128972595153,0.0,0.662724146882858,0.3831598673091531
2.785,0.5949869102441006,0.5160078099387398,0.0,0.6310418162192077,0.40892271874059344
3.277,0.6139504488419563,0.5131260695622853,0.0,0.621673502113177,0.3784703630289142
3.788,0.7001084730240685,0.5355046995634704,0.0,0.6047852209531303,0.37955108599927234
4.277,0.6551707990332054,0.5341824090722589,0.0,0.6463700650463726,0.3986036746992769
4.786,0.592668810692114,0.4936565922596275,0.0,0.5769861210462679,0.3822027061313318
5.277,0.6202184238051962,0.5065929827300539,0.0,0.6078462877693402,0.3428927459136431
5.779,0.6602979430680315,0.5104087504770526,0.0,0.636264639220751,0.365692589837495
6.278,0.662955454299145,0.5061990460270784,0.0,0.5650734569304463,0.33180345502233877
6.784,0.6794682453317371,0.5006479729346136,0.0,0.6194561135759891,0.37926128836483586
7.278,0.6487493791644822,0.5120386741500865,0.0,0.5783293611289653,0.3226699615156221
7.777,0.617086517388108,0.5145468683566028,0.0,0.5834852355759566,0.33640057941229135
8.286,0.5500843161617228,0.4784372875483287,0.0,0.5543136338276167,0.33537784474517407
8.784,0.5479910065826047,0.520568553399343,0.0,0.5888315090924987,0.31018786300197293
9.285,0.4805225268843538,0.5142883343262277,0.0,0.5623117161088963,0.38971434227568774
9.777,0.49613908239391774,0.5027989690766906,0.0,0.5955214066747893,0.32705470807933645
10.278,0.4935810371687329,0.5147716050912748,0.0,0.6026915200968606,0.36260944051159383
10.778,0.4628456637654208,0.5079551367167678,0.0,0.5716667150418846,0.37805263547924106
11.288,0.5063412582081119,0.47092369822568164,0.0,0.5567854449427487,0.3736816462882121
11.778,0.5492352218444606,0.5051357648018471,0.0,0.5813216611181854,0.36019549568612036
12.277,0.5524446471322684,0.4827807291527483,0.0,0.5882801095918789,0.37035122580528357
12.778,0.519757859116299,0.481704693334341,0.0,0.5576050678200508,0.3329240444901192
13.288,0.4622206967808233,0.45941739192269404,0.0,0.6053498565715346,0.32994542389556447
13.776,0.4464627689153615,0.47696500391965163,0.0,0.5628868773772955,0.3662836883212128
14.288,0.45849636400095267,0.48402891871157,0.0,0.6015835147387198,0.36720153639539627
14.777,0.4755789741216146,0.4920784436802972,0.0,0.600178114594227,0.364920350769321
15.276,0.5155556466646272,0.5111881157027621,0.0,0.6193799268433884,0.3615965046060874
15.777,0.5054804014066309,0.4928702988295154,0.0,0.5678265807230771,0.3466672723894097
16.278,0.43098504647568353,0.48115599651504853,0.0,0.5438564457489748,0.37228627460750674
