Condition,ROI,Spike_Count,Avg_Latency_s,Median_Latency_s,Std_Latency_s
5Hz6,ROI.11 [],27,25.761,26.77600000000001,14.469399628712472
5Hz6,[5Hz6 TOTAL],60,25.045916666666663,26.029999999999994,14.112242062967361
5s1,ROI.000 [],12,21.65483333333334,20.283000000000005,21.19155514407195
5s1,ROI.06 [],13,43.088538461538455,28.793,30.782371572095673
5s1,[5s1 TOTAL],25,32.80036,25.27800000000001,28.267497592759543
5s2,ROI.000 [],1,48.27799999999999,48.27799999999999,
5s2,ROI.06 [],2,33.276999999999994,33.276999999999994,22.62741699796951
5s2,ROI.11 [],3,34.943999999999996,18.777,28.002065405966036
5s2,[5s2 TOTAL],6,36.61066666666666,33.527499999999996,21.198669775876656
5s3,ROI.000 [],11,25.826727272727272,24.277,21.07794877159971
5s3,ROI.04 [],1,23.77600000000001,23.77600000000001,
5s3,[5s3 TOTAL],12,25.655833333333334,24.026500000000006,20.10575283948413
5s5,ROI.000 [],26,22.12573076923077,21.527500000000003,13.704522703276291
5s5,[5s5 TOTAL],26,22.12573076923077,21.527500000000003,13.704522703276291
5s6,ROI.000 [],18,26.11361111111111,20.5275,22.09400110261204
5s6,ROI.02 [],1,65.28299999999999,65.28299999999999,
5s6,ROI.11 [],1,6.277000000000001,6.277000000000001,
5s6,[5s6 TOTAL],20,27.08025,20.5275,23.178378527082877
Ctrl1,ROI.000 [],1,9.286,9.286,
Ctrl1,ROI.04 [],22,24.256318181818184,23.777,14.968250403171194
Ctrl1,ROI.06 [],9,27.001333333333324,26.78,15.846640740232614
Ctrl1,ROI.09 [],15,29.145133333333334,25.777,12.945242892753344
Ctrl1,ROI.10 [],1,40.77600000000001,40.77600000000001,
Ctrl1,ROI.11 [],18,26.890666666666668,26.278500000000005,12.858588166943475
Ctrl1,[Ctrl1 TOTAL],66,26.483666666666668,25.776999999999987,13.91828476427635
Ctrl2,ROI.000 [],1,42.27699999999999,42.27699999999999,
Ctrl2,ROI.04 [],2,39.2795,39.2795,5.66038978339833
Ctrl2,ROI.06 [],1,42.77799999999999,42.77799999999999,
Ctrl2,ROI.09 [],8,18.591374999999996,20.031999999999996,12.614948218426079
Ctrl2,ROI.11 [],14,28.994714285714284,29.531000000000006,13.3832700524462
Ctrl2,[Ctrl2 TOTAL],26,27.625807692307692,29.531000000000006,13.956388200445646
Ctrl3,ROI.000 [],14,26.74557142857143,24.534500000000005,11.143293275911166
Ctrl3,ROI.06 [],2,16.034,16.034,5.308957713148599
Ctrl3,ROI.09 [],18,27.169888888888888,32.532999999999994,15.882676722431926
Ctrl3,[Ctrl3 TOTAL],34,26.340117647058825,26.030500000000004,13.660350678236863
ALL,OVERALL,910,25.918741758241758,25.27800000000001,16.203664340640696
