ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.04 [],19,21.25547368421052,20.787000000000006,14.096494776580078,1.7920000000000016,46.27799999999999
ROI.06 [],6,31.030499999999993,32.528499999999994,11.670444418130215,9.277999999999992,43.291
ROI.09 [],7,27.78071428571429,27.278000000000006,14.810170913591646,3.2779999999999987,48.787000000000006
ROI.11 [],7,23.134999999999998,25.277,14.156794744170428,5.777000000000001,47.778999999999996
ROI.000 [],1,44.278999999999996,44.278999999999996,0.0,44.278999999999996,44.278999999999996
