ROI,n_spikes,spike_times_s
ROI.09 [],3,31.278;50.780;66.279
ROI.11 [],3,32.777;51.786;89.778
ROI.14 [],2,44.780;52.778
ROI.12 [],2,31.278;47.796
ROI.24 [],2,22.778;71.778
ROI.18 [],2,25.279;51.277
ROI.19 [],2,20.778;51.786
ROI.E [],1,51.786
ROI.10 [],1,45.787
ROI.13 [],1,51.786
ROI.17 [],1,51.277
ROI.21 [],1,52.778
