ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.04 [],128.776,23.77600000000001,100,105
ROI.000 [],39.277,4.277000000000001,30,35
ROI.000 [],48.278,13.277999999999999,30,35
ROI.000 [],59.277,24.277,30,35
ROI.000 [],68.277,33.277,30,35
ROI.000 [],73.781,3.781000000000006,65,70
ROI.000 [],82.788,12.787999999999997,65,70
ROI.000 [],109.288,4.287999999999997,100,105
ROI.000 [],137.777,32.77699999999999,100,105
ROI.000 [],143.288,38.28800000000001,100,105
ROI.000 [],151.278,46.27799999999999,100,105
ROI.000 [],175.785,70.785,100,105
