Time (s),ROI.E [],ROI.C [],ROI.A [],ROI.F [],ROI.B [],ROI.D [],ROI.000 [],ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.26 [],ROI.27 [],ROI.29 [],ROI.30 [],ROI.31 []
0.257,0.18687916919730388,0.04207444467501363,0.03680959136494794,0.11815419749620967,0.012372931109185326,0.19375061617260933,0.0,0.03162480201495062,0.053844257468076535,0.060548020470525474,0.0679510570622502,0.020528267834744908,0.03727803594888722,0.19662211820207687,0.19168040557503338,0.19323083178087083,0.1960843302329669,0.20135980465466458,0.18201866399304095,0.1794608243029984,0.19213018032087725,0.18295030527125172,0.19376533595417805,0.1883769231939032,0.1863914777286195,0.1967767140905795,0.045251145002950945,0.0449196267102973,0.011727704043560425,0.02053739987014587,0.010717529466275447,0.016758477389554858,0.11838709144017644
0.778,0.16214700249641728,0.029960608943095816,0.029662298912547427,0.10013796615739869,0.009371782487694803,0.17057004753374422,0.0,0.03765917639844884,0.041145337535132824,0.0451255586255987,0.05922355780747327,0.017401354101405083,0.026875182141145197,0.16696856964461057,0.15866219060181647,0.1584496189540859,0.17718544605774025,0.17873975538262274,0.17598573979709986,0.16166764962540295,0.17318249047982573,0.1638000859782639,0.16438001920728704,0.14825928224053983,0.16558199419539765,0.17817990396306274,0.03415361198487487,0.024863805060352233,0.007394731467192079,0.011850977166073884,0.004607873551678446,0.012121881399429149,0.08491901095235377
1.276,0.14265979306739146,0.03900468428252997,0.03154315659817587,0.08306890337052024,0.009521610152874845,0.1980097532396667,0.0,0.0241607612560451,0.04093607373311101,0.052330753819754196,0.06289958877267356,0.01922219065095141,0.030125342780056123,0.14470376417741923,0.14947086159439105,0.1431246502362555,0.1528102139144698,0.15968987935243306,0.14716945401311124,0.15135708833956707,0.14115833162071323,0.14351014541717078,0.1429258389721971,0.13207089884886938,0.13762271405707485,0.1907584602031317,0.04577874093234265,0.035460002465508574,0.011350190495700888,0.01314487650838057,0.010167967858088071,0.017054017398059583,0.07182705125536062
1.777,0.1227736711540895,0.029853553785433667,0.026445301829907553,0.06114683449139384,0.006494384399489926,0.16232401697059248,0.0,0.0123047540353983,0.0398468399721853,0.04368624924707446,0.04820928634799446,0.015684003630088005,0.026511617268782182,0.12886594379310154,0.12540637539567517,0.13125418032122912,0.1295665093213452,0.13831391670893714,0.12493988179944393,0.12817278029049056,0.12323857602651316,0.12276785960477855,0.11995632125234428,0.12122885265364235,0.12306747964720618,0.15538690331735402,0.03349285074382995,0.025806414631284854,0.006967989244723346,0.010335918192443562,0.00575247443658754,0.01077163096243592,0.0579391643167807
2.277,0.1057029436735937,0.030054089359156242,0.02112931589916644,0.07449690966293565,0.0064298260877327556,0.13920404571311296,0.0,0.016674325726368462,0.034616018442902005,0.043247571428053445,0.03890740129370458,0.015783936925907113,0.024130009420710894,0.10465379766232312,0.09780045301831654,0.11546718362204285,0.11834513920134161,0.12084354549530979,0.10134720782643773,0.10909025592520237,0.11445071526624294,0.10610104270267375,0.11155662428899482,0.10310119085383354,0.11014335661208532,0.1383409115889162,0.032809113893136746,0.026042064867129663,0.004104352446070742,0.009289774215063534,0.007832895206278693,0.01025984493478865,0.07587896555765453
2.788,0.09090581292705543,0.028853663142337074,0.017590156554657132,0.06853747789565086,0.004567731891392346,0.15178729484989614,0.0,0.01855323764724354,0.031356106644665045,0.03109849701136299,0.0304357395452865,0.008540855187997387,0.01953572636935185,0.09273908509680309,0.09203282411523804,0.08670476301119887,0.10150455578801103,0.10098210304967102,0.10085854917485304,0.09279334788716452,0.09059009031776202,0.09226905655085951,0.0923226716875219,0.0846802060601724,0.09387211000742268,0.14056839948598066,0.04547814230821684,0.009503649879313443,0.005361544773643826,0.005317639810346126,0.002841577274929788,0.005963956252259623,0.06667945280668203
3.278,0.07998987787749036,0.036503033760658936,0.018622731837062603,0.06789685375186723,0.005339089323355089,0.10418069123327121,0.0,0.02124883903520298,0.03507580219051492,0.03090920812026719,0.027540319996032722,0.012855013891771013,0.022648134046696976,0.08556655778013451,0.08007854348700183,0.08391939457360006,0.07786752675532409,0.10067160544594604,0.08904928721024905,0.08537891706743005,0.0771152251172734,0.08442012930605783,0.07594073057503868,0.0706089299058085,0.08341936233394885,0.09687431649869395,0.04582560854783745,0.025056375817324873,0.00827811102473342,0.007158838594050416,0.004634616893336502,0.006016742020081099,0.06312047009381626
3.777,0.07140563722394028,0.03493576886141433,0.012541805958997702,0.06622535361593787,0.005433669794603975,0.12119815146693527,0.0,0.005067440174803858,0.0226603694717137,0.025118863266815866,0.021828062907125398,0.007324153254749423,0.01668372186180383,0.07376019155938933,0.06945876706329412,0.07436577411716118,0.08183874936794303,0.08449035258480625,0.06629963784361641,0.06675084122996218,0.0778246824650108,0.07008587898254914,0.07260849714839956,0.07521663643510826,0.07325523017102734,0.10358132247289634,0.04261816157313246,0.028621947955395556,0.0062947240052944305,0.009528624083771413,0.012588125049786496,0.007686734517088055,0.06288427943546879
4.276,0.06382724176198969,0.0390741213502958,0.016526261243404002,0.06584284720794274,0.00545125076521605,0.11898815948198951,0.0,0.01467595798204797,0.02697803687250438,0.03490516738006585,0.02905990254656446,0.013969259190795832,0.013323576467128477,0.07211733058758191,0.0634276376305734,0.07230326579678847,0.0573349994004477,0.07435495791233261,0.07192929703027928,0.07789624785392964,0.06565766551541875,0.061938751775437076,0.06118385696903237,0.05727750135435629,0.07036468772367048,0.11365603703914744,0.04695266874708831,0.05054408966677148,0.005784347702893524,0.006938932573735312,0.005412170705336303,0.0037640593029379076,0.06912648049701557
4.787,0.05282796041835162,0.028171785352434735,0.01151277939311082,0.057598030608432944,0.004178089316592784,0.10919256582307238,0.0,0.007142759359872177,0.02492374175536492,0.027462709387657817,0.022072214494185196,0.010254129461876762,0.01132943248597687,0.04969020265802955,0.05482676851679583,0.05987809341726622,0.05804761080220602,0.06203558391547907,0.05237603300863507,0.06137046216129253,0.053423193749483795,0.054211777696172046,0.05473937115459601,0.04992944579376658,0.06479785253452443,0.11272346056156396,0.03647164472535312,0.04169074323354295,0.005167103675315942,0.009258929752929182,0.0030328251527377164,0.004101667150956288,0.050623825396856836
