ROI,mean0,sd0,thr
ROI.E [],0.023875827804380984,0.012639837934887837,0.0617953416090445
ROI.C [],0.008911196377388223,0.0056297020919237216,0.025800302653159385
ROI.A [],0.0028613678170972758,0.002289486363751235,0.009729826908350982
ROI.F [],0.03893871146401997,0.03257660687124144,0.1366685320777443
ROI.B [],0.0022149654330361015,0.0016431250723080593,0.007144340649960279
ROI.D [],0.048912192602815915,0.029081976546054378,0.13615812224097906
ROI.01 [],0.007309789296444918,0.004571830953480425,0.02102528215688619
ROI.02 [],0.0068101998534018235,0.004946690526617081,0.021650271433253068
ROI.03 [],0.009308773672479278,0.005518387594254617,0.025863936455243132
ROI.04 [],0.005684977955204007,0.004106329562434604,0.018003966642507818
ROI.05 [],0.00537992250738706,0.004161750770385216,0.01786517481854271
ROI.06 [],0.00455390031608449,0.004422732192514086,0.017822096893626745
ROI.09 [],0.03601814462881987,0.01639475668851694,0.0852024146943707
ROI.10 [],0.03297634491370461,0.014442746051964961,0.0763045830695995
ROI.11 [],0.04277929129237435,0.020132893374583877,0.10317797141612597
ROI.12 [],0.029214670191872547,0.016566512477626947,0.07891420762475339
ROI.13 [],0.026510671267896583,0.019928555819804426,0.08629633872730987
ROI.14 [],0.01912082572171263,0.01800059601339697,0.07312261376190354
ROI.16 [],0.017823532936301744,0.013420748217310478,0.058085777588233176
ROI.17 [],0.02805207898173104,0.005623276056964394,0.04492190715262422
ROI.18 [],0.02224337108022367,0.018146999091557533,0.07668436835489627
ROI.19 [],0.031000322922184343,0.01088502773617158,0.06365540613069909
ROI.20 [],0.021095439537724334,0.014948672296822394,0.06594145642819152
ROI.21 [],0.013991425240572286,0.010781392840646513,0.04633560376251183
ROI.22 [],0.054782853265784345,0.03311600113872529,0.1541308566819602
ROI.23 [],0.020157252486330386,0.014046794726424897,0.06229763666560508
ROI.24 [],0.009640368761835246,0.008231848327950476,0.034335913745686675
ROI.26 [],0.003038223164232785,0.0013331599325741102,0.007037702961955115
ROI.27 [],0.0034434765568238154,0.0019328389114413914,0.00924199329114799
ROI.29 [],0.004356904887515299,0.003456283803284289,0.014725756297368166
ROI.30 [],0.003317111629383019,0.0021800404269272686,0.009857232910164824
ROI.31 [],0.01892420427337455,0.018210942555458135,0.07355703193974895
