Time (s),ROI.08 []
0.261,0.017523430934119774
0.787,0.011713712459708519
1.278,0.011649789297137681
1.777,0.006726311377553647
2.294,0.0057107110000995595
2.777,0.007142940826810676
3.277,0.006309681015859575
3.787,0.008697040818337536
4.278,0.010304912635867226
4.779,0.0058668568051560045
5.277,0.010002445819114168
5.787,0.008341258626812932
6.279,0.006288069031176256
6.778,0.0060943972006389
7.278,0.005189019872357929
7.79,0.003521273574057773
8.278,0.0071802973751837655
8.776,0.004512958002386705
9.287,0.005596150874655416
9.777,-0.00048394779060005296
10.288,0.0023036451494122274
10.778,0.00731808440901696
11.287,0.005141077476868851
11.778,0.007503435919233935
12.276,-0.0004279219839917479
12.786,0.00014056347818226908
13.277,-0.002540700528062235
13.777,7.962577185982472e-05
14.276,1.1314471662907782e-05
14.775,0.0021594797571902343
15.276,0.00259808851488604
15.778,0.005565665936659336
16.285,0.002825604506995093
16.788,0.0012433037136711479
17.277,0.0022858285180362287
17.777,0.0023521668570664345
18.279,0.0018186001047822526
18.783,0.0024756318031591814
19.284,0.0021076667601860237
19.777,0.0014259501244920593
20.277,-0.0008789349228689183
20.777,-0.0016679097414671917
21.294,0.006723374819248688
21.778,0.002314678302908957
22.277,0.0067968725285384385
22.777,0.006505983538647372
23.288,0.000986450752449752
23.777,0.002015781461826358
24.289,0.005422464637359815
24.778,0.0066652680123799315
25.276,0.0017653447648466629
25.785,0.004086959681375562
26.279,0.003020537077321057
26.777,0.0026298017397512405
27.287,0.005485807394706973
27.777,0.0016823209327218693
28.286,0.005045962489438212
28.779,0.0031968778191532573
29.277,0.00415010491147446
29.776,0.0055288764723083195
30.288,0.005620389423841765
30.778,0.0008642007588501769
31.29,0.006622589636006722
31.776,0.006091838930837157
32.276,0.0008858450537475964
32.778,0.01032775438424957
33.276,0.00024762281112172325
33.777,0.004187089013834744
34.286,0.002696866715698567
34.777,0.0034862145993984498
35.288,0.001097357529396941
35.778,0.005702894263129581
36.282,0.0044227085349809
36.785,-0.000318368756446536
37.284,0.004177592985094138
37.776,0.005169168784931112
38.292,0.000717905567573892
38.778,0.004927656125876305
39.295,0.0016451098765339121
39.777,0.006481153898146931
40.275,0.0022277677902081596
40.788,0.0044151986918182584
41.278,0.0011454887064461918
41.775,0.0008623666340642788
42.285,0.0030776738169012623
42.776,0.002310076136369495
43.286,-0.0015660792383026627
43.777,0.0032195078484701647
44.288,0.0009917988289578758
44.776,-0.0019853278501946532
45.288,0.0052096023657668775
45.778,0.0017397930870329884
46.276,0.0033250952926139514
46.787,0.007348880089714618
47.277,0.006331625610660305
47.787,0.0022108697196675745
48.279,0.004246878362109527
48.777,0.010121968567603268
49.288,0.002267999110532619
49.779,0.005642054727724953
50.279,0.006352243647788948
50.778,0.005068308250198289
51.277,0.0022919621655897358
51.778,0.00798223644153968
52.277,0.004457316484989266
52.787,0.006285930739238562
53.278,0.00600936328722337
53.779,0.006395926718395876
54.279,0.007001526054502154
54.782,0.002994911092484874
55.284,0.002773487004800385
55.787,0.004561742995792668
56.278,-0.0036616962865678774
56.777,0.0015603648670917548
57.295,0.006148404205037398
57.779,0.008709977667866372
58.278,0.0023785660917255472
58.777,0.006164889144738379
59.289,0.005076986746119589
59.778,0.008364375154646119
60.284,0.005228503590754742
60.778,0.0046171142285861295
61.278,0.0053997040861172374
61.777,0.00046846913310238887
62.279,0.0036574870031049708
62.777,0.007810960467238801
63.277,0.004730021827301352
63.777,0.0030582692347968193
64.277,0.0009274321770519832
64.788,0.004401787158838984
65.278,0.0014718385711093038
65.778,0.002143497340098549
66.278,0.0016855719548145326
66.778,0.0049841597907705195
67.288,0.0011673568472219727
67.778,0.004873026963535968
68.279,0.0012927276060280032
68.777,0.004743756653964924
69.287,0.004988092911481802
69.778,0.0027631428291540073
70.277,0.00560456684155131
70.777,0.006906968972367136
71.277,0.004356782744802068
71.777,0.003665848904101009
72.277,0.00425155708629609
72.788,0.003330530190675551
73.278,0.011631565510263692
73.788,0.006382541000153537
74.282,0.0042275692654906005
74.784,0.003522240143086976
75.285,0.005974310512693773
75.787,0.007181643376548399
76.279,0.005065678837346749
76.78,0.004392909628812676
77.279,0.007517308117544165
77.777,0.0051063146699584
78.279,0.0006875072689740931
78.777,0.0022545410141474433
79.278,0.003413326059067308
79.778,0.0080129503878925
80.276,0.0030910443848205455
80.776,-0.0014364546183297995
81.276,0.010112867518942817
81.788,0.006436493824618984
82.276,0.007886041700129253
82.778,0.005993074059553393
83.277,0.0035358405802557212
83.786,0.0028603952022087497
84.278,0.005150204652045359
84.776,0.001655548521440767
85.288,0.0038176533115704438
85.776,0.0013533192207545322
86.288,0.005714276888986322
86.777,0.006241646600744105
87.277,0.008372191014061399
87.778,0.005426517903094572
88.278,0.0008309746805716312
88.779,0.004306411004629646
89.288,0.004593468799344219
89.777,0.005000910063241513
90.286,0.003735409212241771
90.778,0.009529680612464753
91.287,0.006479296974694371
91.778,0.006407725089148198
92.277,0.0018889472843936783
92.78,0.002518694235710197
93.284,0.003592344037465377
93.781,-0.001822244046955644
94.284,-0.00028772672125363996
94.786,0.012821907362648884
95.277,-0.0012286617036901698
95.792,0.003778591211278071
96.279,0.005882048099518979
96.778,0.004834282739580355
97.276,0.0031259690829540583
97.777,0.006227485840595343
98.279,0.006901604897803616
98.777,0.008800944099453624
99.288,0.006315009605897913
99.777,0.004966058518572443
100.278,0.011487187148593401
100.776,0.009647810731049936
101.276,0.00821630388380406
101.777,0.004053351306648908
102.289,0.008100492821374065
102.777,0.0034647274416181777
103.276,0.0024047550196711303
103.787,0.003948914917320234
104.277,0.004838826499580615
104.788,0.009023165196819345
105.279,0.007971641376058667
105.778,0.007983289404907024
106.29,0.006134743511095217
106.776,0.006399051648351017
107.277,0.005877770021819103
107.777,0.00851852189220735
108.288,0.007605588513632984
108.778,-0.003576906927439841
109.277,0.0031354462389023502
109.778,0.009096316393825172
110.278,0.009507973630341265
110.788,0.0064359737781462265
111.276,0.0037278352185990283
111.786,0.007046463381427775
112.279,0.002991937391740298
112.781,0.002025280195582846
113.283,0.005408675595476265
113.787,0.006070551302191672
114.278,0.003295438283749213
114.777,0.0003967937528993781
115.296,0.0037556363000402974
115.777,0.0013132523273919558
116.287,-0.0028867160077375386
116.779,0.0019484354918059407
117.277,-8.648358019699763e-05
117.777,0.005504638527588201
118.288,0.0026390095482148436
118.777,0.001057521263310894
119.288,5.765572013138991e-05
119.777,0.009934794283699868
120.277,0.003455682252169878
120.778,0.006334406798787622
121.29,0.005665255523622886
121.776,0.007520539371542097
122.288,0.01028050804626094
122.777,0.003672242116386827
123.277,0.0033794155726917232
123.778,0.0039919242757592305
124.278,0.006093263825559048
124.779,0.0037885528860694614
125.288,0.002377754368374682
125.777,-0.0009283530206813489
126.288,0.0030265048402723276
126.778,0.0026536634510645374
