Time (s),ROI.02 []
0.259,0.013458173152401328
0.778,0.00668997388519015
1.285,0.007633944952052124
1.778,0.004124257751913236
2.287,0.00846047402061278
2.779,0.01408034674832018
3.279,0.005746881791733221
3.78,0.002589159383761239
4.282,0.0036773692514818503
4.786,0.006376484812323687
5.285,0.006622584109448419
5.779,0.00037850263080005413
6.278,0.0026691932648978383
6.778,0.008866493889202782
7.295,0.007657684883859969
7.778,0.004637043998155394
8.278,0.004489766637824996
8.778,0.007931936984171419
9.278,0.0074871912231039206
9.777,0.0064764830515255155
10.287,0.009163854700196697
10.778,0.0015149035044532612
11.278,0.0018823784437541308
11.777,0.00681941939722163
12.277,0.0053471447844191345
12.788,0.003511272054378901
13.279,0.0051635584200968206
13.778,0.0084200295346289
14.278,0.00950455573303028
14.779,0.0024660469575362902
15.278,0.0018503901331311334
15.777,0.0051747870176534596
16.278,0.004660595801426759
16.777,0.006042314150630704
17.287,0.004906070483934515
17.778,0.00046718312682927216
18.277,-0.000190211303037218
18.788,0.0060034072732083376
19.278,0.005473026186334852
19.779,0.0040195055051396875
20.278,0.0007594590783497325
20.778,0.003921505010622174
21.277,0.003945930848468925
21.777,0.002651950221109983
22.279,-0.003498471971993989
22.778,0.003475517214952644
23.289,0.007546071724149925
23.777,0.00376363281589011
24.287,-0.0007061866410898263
24.78,-0.0005008415994145938
25.282,0.0035022150922917063
25.782,0.006244303570856343
26.284,0.005744509134846958
26.786,0.0037072031329439172
27.278,0.009201423048639221
27.777,0.01031274098907542
28.278,0.004488074520924681
28.779,-6.384368850545109e-05
29.279,0.004931831771615312
29.777,0.006217184541467009
30.278,0.004701202026438059
30.778,0.0027180226409115674
31.278,0.0013896212289950995
31.778,0.004024941699021534
32.279,0.008384598157974123
32.777,0.005944978668676471
33.287,0.005227093618928379
33.778,0.0030484268396396615
34.278,0.01153326128515484
34.789,0.007503755446079452
35.278,0.0025386793452201865
35.778,0.004416408815196563
36.278,0.0042185682609343095
36.779,0.0026319759469476994
37.278,0.003973694680236569
37.778,0.0036079693396021467
38.278,0.005832446797737468
38.778,0.006512970031576069
39.278,0.005931233256956433
39.778,0.0024907058400772215
40.278,0.004240033568797022
40.778,0.00735243173491343
41.288,0.008193726363067947
41.777,9.580444796216223e-05
42.278,0.004938591675327707
42.778,0.011569411236878286
43.279,0.010147093282084949
43.777,0.0020564161736706305
44.286,0.0031360546711424945
44.778,0.002122997609550097
45.277,0.0010229928440974815
45.778,0.0029634705241632095
46.295,0.004334837898716824
46.782,-0.0023158522833289646
47.285,-0.0004565698528998514
47.785,0.0033361118696532497
48.278,0.001300298410085228
48.794,0.005496723575434651
49.278,0.0005442851551745324
49.787,0.003343934905684102
50.278,7.579761734063538e-05
50.788,0.0005454716758844767
51.278,0.007277898590169631
51.778,0.006524686407851656
52.278,0.002475155994137532
52.778,0.0010346563685295735
53.279,0.00113308191827888
53.779,0.006801672275439097
54.278,0.008710632492366052
54.788,0.007107382944835746
55.278,0.006464783374211973
55.778,0.0018101153941661046
56.279,0.004258338746087944
56.779,0.0054947315604023375
