ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.E [],154.278,24.27799999999999,130,150
ROI.09 [],152.788,22.78800000000001,130,150
ROI.10 [],154.278,24.27799999999999,130,150
ROI.11 [],154.278,24.27799999999999,130,150
ROI.12 [],154.278,24.27799999999999,130,150
ROI.13 [],154.278,24.27799999999999,130,150
ROI.14 [],154.778,24.77799999999999,130,150
ROI.16 [],154.778,24.77799999999999,130,150
ROI.17 [],153.278,23.27799999999999,130,150
ROI.18 [],154.278,24.27799999999999,130,150
ROI.19 [],153.278,23.27799999999999,130,150
ROI.20 [],153.278,23.27799999999999,130,150
ROI.21 [],154.278,24.27799999999999,130,150
