ROI,n_spikes,spike_times_s
ROI.07 [],5,83.278;130.777;136.777;148.276;193.278
ROI.01 [],2,134.776;192.785
ROI.06 [],2,134.776;192.277
ROI.03 [],1,192.785
ROI.08 [],1,192.785
