ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],134.776,4.7760000000000105,130,150
ROI.01 [],192.785,62.785,130,150
ROI.03 [],192.785,62.785,130,150
ROI.06 [],134.776,4.7760000000000105,130,150
ROI.06 [],192.277,62.27699999999999,130,150
ROI.07 [],83.278,3.278000000000006,80,100
ROI.07 [],130.777,0.7769999999999868,130,150
ROI.07 [],136.777,6.776999999999987,130,150
ROI.07 [],148.276,18.27600000000001,130,150
ROI.07 [],193.278,63.27799999999999,130,150
ROI.08 [],192.785,62.785,130,150
