ROI,n_spikes,spike_times_s
ROI.08 [],5,51.277;108.277;183.277;193.777;200.776
ROI.13 [],4,51.277;111.276;116.277;120.778
ROI.02 [],1,50.276
ROI.03 [],1,62.776
ROI.05 [],1,101.276
ROI.09 [],1,101.276
ROI.10 [],1,50.276
