Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 []
109.277,0.0,0.47580919013827755,0.1376073282532318,0.02581703284310536,0.025724956436089345,0.04293673235800187,0.04903401632197934,0.008162595612393173,0.02093981988595981,0.019569645473833743,0.005778034108543515,0.018667448809139762,0.03496982249779735,0.007295108494206291,0.015212077111851886,0.00955301058320258,-0.0009611675119059607,0.011752655721848615,0.012193908700185023
109.788,0.0,0.5394882993341301,0.13446527632203084,0.033910696550805884,0.027418756499127367,0.08794513709046331,0.07436585799156362,0.013791847657418666,0.019071639473489412,0.03456541774571636,0.012580512684716135,0.02371721599641145,0.029384921329000904,0.007680861124535634,0.01358387973950335,0.0039092658282873435,0.011203694833780092,0.013091710482375849,0.02095217961101902
110.278,0.0,0.49343321525017986,0.228500066461077,0.029625231856532215,0.019975928355103662,0.0857607645637493,0.007576592133938837,0.011059045717837127,0.006709169221973927,0.012659685311997867,0.008356257449936172,0.021762348392113946,0.029699887859481362,0.018034146511002325,0.01582326573228525,-0.0022850450272657416,0.009433272954778136,0.024024386790854564,0.026114847175522014
110.777,0.0,0.5631714834015191,0.1251204021241935,0.012284448478898738,0.0157255556819703,0.04619286803052795,-0.004221317429657722,-0.0022633025227136666,0.010057557613473012,0.016921576955843978,0.006864692821719277,0.015305348942665485,0.01761869062288554,0.007518838129843457,0.005363973130759393,0.011077665158880057,0.011357659289840298,6.824733845612513e-05,-0.006432074647573691
111.278,0.0,0.4017323484806324,0.0013684672258352226,0.015495911824096285,0.019954015416461298,0.06374642459048356,0.013639102616875466,-0.0030579901424705584,0.005171453846678798,0.024782375353610074,0.007366101171832068,0.019579163110486457,0.02599676669813777,0.006334115095014986,0.007840227094208533,-0.0008907098335909999,0.009375176079010401,0.011614237962500593,0.013808976428193759
111.777,0.0,0.5835116990770427,0.2558956928284903,0.02268104730721194,0.01692848764931108,0.052842343298138576,0.07799998964592679,0.0163247474825015,0.03704183721000305,0.016677274783177255,0.006364686015669215,0.016524040729997195,0.028223496386011196,0.013277643831114275,0.007746086550643836,0.006060410229275949,0.0049650054486674875,0.022923999936347028,0.016572695126796377
112.277,0.0,0.29004072108096673,0.05226003587119731,0.03262800066319438,0.016740906188427076,0.07344618684068241,0.1164062172165493,-0.0002670514194570043,0.014550655764177628,0.037632929949579466,0.006311514594589684,0.016829584191750666,0.021464243564818873,0.009954391504467615,0.01937920933344639,0.009022627053754933,0.012827239401821764,0.0060645580882679765,0.02179825404598102
112.778,0.0,0.605141915577833,0.16619343870158523,0.020940753022848306,0.02031300190131848,0.07922093460299813,0.10584589522832455,0.01871045523202118,0.04817279650774588,0.014794044391083911,0.013819925907291917,0.025344284974978624,0.03256391316538511,0.002800446766361683,0.01355089550804551,0.01085706011424653,0.0034761456147458037,0.0155523830961748,0.02503231082257235
113.286,0.0,0.6858958782972617,0.19008611892950583,0.025853323155352236,0.018858092220106128,0.07494629843873911,0.06246771996212609,0.0061548360844992265,0.023257124962887687,0.010117581338651926,0.01613983650139832,0.009731007912456796,0.00792908417025293,0.01959099357517488,0.017130357670611215,0.008640213296028177,0.011159462004487608,0.012232877904159235,0.02855200338400232
113.777,0.0,0.48077606300744996,0.10183295420640767,0.008507879947289621,0.031242211634964507,0.07457505067980166,0.08502982655952049,0.017607187752602674,0.022422457754971963,0.0239855845166717,0.0195505128893708,0.01390021678992691,0.025566368320939697,0.00872543667286214,0.009691218508714117,0.013342785203665379,0.012641451743596545,0.01373403094239678,-0.011765394055696567
