Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 []
0.257,0.0,0.06393381725116296,0.17353180341129226,1.9495385228969295,0.03888608972527771,0.030425643083984048,0.2628999743453099
0.784,0.0,0.015217171204073997,0.00980455257109743,-0.07173281095688211,-0.003363529582276038,0.008608549791779198,0.21176465273375578
1.284,0.0,0.04766024766061128,0.09320803606575487,0.9911266260042269,0.03578166781985217,0.022963706543390867,0.10283791441820536
1.778,0.0,0.05311849210098252,0.0953104868177292,0.3655838908077441,0.02176125056955246,0.03980704578591553,0.09054701625727257
2.279,0.0,0.05843307456116808,0.13765856445928196,0.7270743603095005,0.03531815851432926,0.025234710872680064,0.06723006741831339
2.778,0.0,0.04613449457251888,0.15579522573949234,0.6759659224418436,0.01502360368174481,0.020526648442476685,0.3277088942202403
3.278,0.0,0.05832699165893499,0.096292017525778,0.3921488700482758,0.01934913447325225,0.033192402620572416,0.06921628257754796
3.779,0.0,0.04426679439233734,0.09720379106678204,0.6441653943435849,0.022821005412624374,0.048755494510155484,0.0009299045228750162
4.279,0.0,0.00014086805895649322,0.0007001028491587244,-0.23504208244121053,-0.015994714326468325,0.0065789943321066776,0.10327825667707224
4.778,0.0,0.04516508753551075,0.05338475058643415,0.13236474280046076,0.006971924230456962,0.03234922822529977,0.12868443783237993
5.279,0.0,0.09070371034355608,0.17309745964525228,0.5216997036707821,0.028305205497561246,0.04665442750346581,0.16182046637158534
5.778,0.0,0.03160466890756383,0.13968155961841877,0.5867368377615211,-0.00010657560428970077,0.006125922960078292,0.13563513351575068
6.278,0.0,0.041574927753744904,0.12356210193374828,0.9408212123652018,0.01528637397937276,0.00042694267891993544,0.2171431032748498
6.788,0.0,0.06850737189074654,0.12144344398650958,0.7712756700370029,0.01783466636707076,0.017408241819298953,0.2711514413963404
7.279,0.0,0.072353095705168,0.1784383437855009,0.13733269841508572,0.05636534165267562,0.04604691758322233,0.056405766935653676
7.778,0.0,0.1389346695752896,0.2483138224799646,1.007463861345819,0.050975582281690274,0.0487019458358794,0.3169500012114356
8.278,0.0,0.08466747378219772,0.015978332638485956,0.7109368155944958,0.046270121201394475,0.030130900640136345,0.19433523085585866
8.778,0.0,0.04765730102207294,0.044668589941446464,0.4194957233945105,0.020794500241053913,0.029893163157095427,-0.048597315171741054
9.28,0.0,0.1065711827762242,0.18736720879813043,1.5087885370119218,0.05470586781982366,0.048469878752441437,0.27484092432646173
9.778,0.0,0.00042677231063712877,0.09226109430567732,0.133964453786015,0.017227758807694837,0.03455922575535186,-0.07980787284923192
10.278,0.0,0.03849203241183232,0.0,0.12795342871897794,0.019420693432397388,0.010936505063546702,0.21159951403156013
10.777,0.0,0.06504047454261079,0.1409895862334207,0.4010792537782501,0.03755149921420868,0.024971397066095705,0.04912797332835267
11.279,0.0,0.043850860083244056,0.1709383338003252,0.4723971002278318,0.016373864399875475,0.04284540479592058,0.12094190091201751
11.788,0.0,0.08771953017239448,0.13696335954098768,0.873276170875953,0.05227418684338455,0.07152209619085016,0.30925649838790437
12.278,0.0,0.07015620423607563,0.14461935218704544,1.0780303757347998,0.03623899425658828,0.07560930873657128,0.08413765652928883
12.782,0.0,0.1276969492894796,0.20736127057195286,1.0989301076772957,0.04666539263797376,0.06097157453761296,0.3198281518575208
13.285,0.0,0.04468116400459794,0.024593425741162415,0.42500273429112495,0.024877752211802526,0.034400757233813216,0.00876961148361844
13.786,0.0,0.032211740730048205,0.015564714007640824,-0.4806025202761165,0.015576017853589122,0.0009646212592737912,0.18213179095892676
14.278,0.0,0.04516952011332004,0.10979231857235186,0.4484492952057891,0.031017328211421488,0.026516519909641333,0.10690125737253943
14.777,0.0,0.05096160403369714,0.07271026113563805,0.471617651060603,0.02685116522803254,0.02917846523343259,0.1270420043519043
15.296,0.0,0.10193122648692649,0.1724736794227126,0.5457519241303427,0.040314041435470106,0.05670851429718499,0.11246854118718118
15.778,0.0,0.08878223707548799,0.16634089517007208,0.6341826242587206,0.02694365180354375,0.03952701113029586,0.1646834443659582
16.287,0.0,-0.0045401082669520145,-0.01892636143385638,-0.5729117600415147,0.00814653561880427,0.010991987527644046,-0.01683219541965454
16.777,0.0,0.02577133134144352,0.06084657374997804,0.4584435928438412,0.022303472603657153,0.03375450514495036,0.06933030094538521
17.287,0.0,0.049166406089862884,-0.02768149957015926,0.4879141308244578,0.0340545182679071,0.032044974872097176,0.04936530632726339
17.776,0.0,-0.012217708678184284,0.035822606181844276,-0.0551985205922126,0.02447132011545986,0.020908957829123404,0.03345054528015349
18.286,0.0,0.0626220807744298,0.09944123334026567,1.266617044789887,0.037109894388994064,0.01292390797779096,0.09570222707841429
18.779,0.0,0.0530604302427095,0.10306398816223178,1.1236512573667439,0.034524389787250594,0.011801101727426069,0.065604053911359
19.28,0.0,0.04544226663720876,0.01715355495183937,0.7752097535563434,0.009605794340442108,0.019160691527881128,0.22079138441702323
19.778,0.0,-0.012042740447236217,-0.04591565567837111,-0.11240686675664961,-0.0055072771177527005,-0.022014352279580734,-0.10706852686500636
20.289,0.0,0.10500917053403168,0.205876343494315,0.9772690713551809,0.043153644124937815,0.025786666818859272,0.24307501088002248
20.777,0.0,0.009568802277182292,0.028321361640487264,0.4486210145890653,-0.002958832239988033,0.032505207342124046,0.23985911484646913
21.278,0.0,0.03405144018259978,0.1294208655077873,0.6056311317199943,0.005102648104138984,0.008716063999264877,0.11009457425007868
21.779,0.0,0.054214844474909575,0.08897631968676063,0.8474991791782549,0.023029122561887227,0.040824977979779284,0.21080795925189588
22.278,0.0,0.06441183377510924,0.14414027708910776,0.6643967482745089,0.028195837005080812,0.03473499257089314,0.12927099008452078
22.777,0.0,0.020078648739997023,0.08356634116834095,0.7359315323763801,0.02977544221532948,0.022873446381655695,0.06967986824047787
23.279,0.0,0.014699737611722524,-0.08016854508495405,0.03486037380089681,0.008317635841978277,-1.3089117471994527e-05,0.17706966666193275
23.778,0.0,0.05291362240354705,0.06594230847988251,0.6355680164840884,0.0010358977887732813,0.01716765783474994,0.38665754200994035
24.286,0.0,-0.028166492168190345,0.08081201005855428,0.13282410842980805,-0.007327615861037376,0.0028282908915295965,0.0895997059976859
24.777,0.0,0.025198431632304716,0.10131904437385904,0.5624339697886527,0.01724193263406055,0.016836911344487723,0.025194447229756296
25.278,0.0,0.005873069321909641,0.08334081340458231,0.22147265038583655,-0.006628998264659256,0.009609959548005576,-0.004199772198659592
25.783,0.0,0.09428496382735678,0.2047656405349999,1.1050666222802503,0.030893751190059947,0.029096077339674085,0.12714924590381554
26.285,0.0,0.0364670840379077,0.008337653144727905,0.6233726472315342,0.0038292081262161245,0.007857235025773323,0.2375270811923254
26.778,0.0,0.03852608717743873,0.08007675529088927,0.42249122577744663,0.01570062704243988,0.0054260044269061666,0.13060005130111296
27.278,0.0,0.07195167651742414,0.08746453074422483,0.6144662003112432,0.030995788044728315,0.01427448523797485,0.08600096289710722
27.781,0.0,0.07651169298849841,0.15535482746297183,0.6174402820736311,0.021490371617620085,0.01946709432789696,0.1136125156262447
28.277,0.0,0.04094861364048603,0.0735475839129115,0.052082448945096595,0.014055105357842318,0.020359834793926637,0.08965299030022729
28.787,0.0,-0.004153461717823934,4.93523020348648e-05,-0.06732197483204547,-0.029154569019390453,-0.01585172929656095,-0.06070800817915962
29.278,0.0,0.04915204132058777,0.19720266683723262,0.7232184085235327,0.006656195552812707,0.03675539397088034,0.14168548546852286
29.778,0.0,0.002077689703872695,0.02223553755783235,0.6050649687970749,0.034020741910355076,7.362628577933903e-06,0.14058207475756881
30.278,0.0,0.034178556361494486,0.017253264336598288,7.698764656619571,0.012383629169425899,-0.00820246335335226,0.1619770905229078
30.778,0.0,0.03651477869937473,0.15782264602653076,8.355534405216309,0.01808680412178865,0.02430919244077099,0.20709262370457013
31.277,0.0,0.004934846139694061,0.05589804031522615,7.944600853615074,0.018889583176035733,-0.0046826881957744825,0.05260048541165032
31.787,0.0,0.04523289483150206,0.086487281272146,7.449130923541556,0.01671584423020123,0.0286923946115247,0.2818444228896464
32.277,0.0,0.103493070905132,0.13076911929039625,7.9556636961420235,0.05467776980636811,0.04929137125995895,0.45986323106195576
32.777,0.0,0.029898331197141217,0.15310393088412952,8.600204808755677,0.035569153061589365,0.0258841256204158,-0.046702927844704284
33.288,0.0,0.05439228600598566,0.12088032878885863,7.9130876749611,0.056176560165557145,0.024622266305483587,0.2252605299552064
33.778,0.0,0.06571677201465519,0.04186764192193333,7.632199935161162,0.027762761669656844,0.015515916244732877,0.0832506945385476
34.287,0.0,0.03794098913300936,0.0745207708357199,6.660119869773041,0.040524054798400815,0.020867369422696243,0.07850903623559059
34.778,0.0,0.08651365386698398,0.1550844213919318,9.144977091778117,0.05433772800599922,0.039088358070028445,0.2527528738716712
35.278,0.0,0.07016138461165713,0.07554451559333421,9.379508729873173,0.03565096848413895,0.0005667221578076979,0.21437982778872194
35.777,0.0,0.08677682378803103,0.12085149418748847,10.935788683718828,0.058827595614521645,0.044133308916279354,0.1551221189826715
36.277,0.0,0.08628093716554783,0.08676568110757991,9.92527954092397,0.03465376545990562,0.03466135350695335,0.16334518809606569
36.778,0.0,0.052486232025206615,0.1449705871649093,10.600219879523651,0.06048180121951032,0.039606190904537396,0.02483207038361222
37.278,0.0,0.06458990393063646,0.14463017013974983,10.703008138420868,0.03702455350873978,0.026921945304123535,0.3084628841511185
37.778,0.0,0.065787745760548,0.015920248671190268,8.396590696280901,0.04399988951355487,0.03437720204325187,0.2719805201582475
38.281,0.0,0.08914212842838562,0.1422334490524395,10.437478438065952,0.048917014857968504,0.06395060532958888,0.17049140434256987
38.784,0.0,0.06491071253515016,0.049422665172330946,9.672437908520052,0.015228756164096417,0.03695028464004265,0.26275130319151774
39.278,0.0,0.093976786320601,0.10829233036542515,9.773538533204144,0.0214618454481596,0.024104946928952944,0.2491580506890939
39.794,0.0,0.11000053653189772,0.15469811906882233,12.93712686065299,0.047656337649309384,0.04417996654976744,0.2844337214574675
40.277,0.0,0.05469459643474668,0.17765987346800172,14.84034441026779,0.01623563326913033,0.033890440942114713,0.1370421639058419
40.777,0.0,0.04070335806178731,-0.01460638947523455,13.847253962225446,0.006401437500118503,0.01283614017974511,0.12438544006090126
41.278,0.0,0.09383977067828514,0.1137431288323306,14.76135801176119,0.026381658177081047,0.04685932450766406,0.20140003419740857
41.777,0.0,0.05912344927337388,0.14677367094194407,13.90639220493131,0.0417969004099334,0.010561918936673052,0.20582840862996077
42.288,0.0,0.10497221618765995,0.16148866080637259,9.590397268133017,0.03329762511099565,0.02839646338218919,0.19810763906894613
42.779,0.0,0.01684233182155509,0.030850553185910456,7.99908687609276,0.011288481456201382,0.029268068746176976,-0.022833883732227202
43.279,0.0,0.028279573254536144,0.014015590044047966,8.35503059698508,0.0027671438376942743,0.031431297012637006,0.213962350799934
43.78,0.0,-0.002338232813732363,0.06534601562152129,8.316886656124822,0.004898311440175077,0.028553622124160936,0.005406780241530973
44.278,0.0,0.045089325087388187,0.07117689602522534,8.902210439883321,0.01862315815885517,0.010361162224186054,-0.000696025604698649
44.787,0.0,0.04647639150278325,0.10156254108903795,8.99985053916746,0.03333827773738053,0.01062982374370792,0.1793560337596721
45.278,0.0,0.02837828751966832,0.0627437451609518,8.409708430963786,0.00242814030993459,0.01829622798217987,0.2877151743485879
45.779,0.0,0.043593827640411184,0.10293451532440101,7.556521370573982,0.015378592686146027,0.02072964426608223,0.18766229268152457
46.278,0.0,0.0401519907345942,0.06617127223770282,7.692096873717714,0.01164147285817193,0.03734881057346821,0.20334579972635392
46.777,0.0,0.0899150127641496,0.11542684313987596,8.024868272194842,0.01832417175966614,0.010966448637058281,0.14560189572445323
47.278,0.0,0.054200036878660374,0.12038314280308084,7.329738887445503,0.0045051964063689744,0.032420426568852016,0.17798772579140001
47.778,0.0,0.0018951478025414463,-0.0025621390368471327,6.872012515363823,0.002482352941465285,0.010016066838028187,0.03988164980637936
48.278,0.0,0.07362382536498352,0.1423438332496156,7.5337585283004875,0.014085537344903457,0.012865879688488248,0.20926178574739165
48.778,0.0,-0.061382266703541674,-0.07310830363179148,6.28842524971261,-0.015912895183856128,-0.015120900969310028,-0.03451738691172058
49.277,0.0,0.06231071729212423,0.11789821926551312,7.810216657999354,0.02948424716008858,0.029541749594265993,0.21457381617906504
49.789,0.0,-0.016214969429872356,0.026514476307380193,5.250114320570645,-0.00938564165229491,0.0033443298369560523,0.004402118686063585
50.282,0.0,0.02148647006095398,0.09619796659908199,0.6133123411855601,0.01639427613114613,0.016751986041750055,0.14219397270923528
50.784,0.0,0.004027836759263291,0.024799536826397715,1.073167651189529,0.0014623664556023713,0.0012902878374472541,0.23315469653884724
51.278,0.0,0.03306094011915614,0.06789693927388052,0.6976007535289266,0.0003397100386554417,0.026468988852534965,0.18791142185372978
51.778,0.0,0.03632350440399193,0.007935289422965473,0.7487907455644436,0.0006847621561418067,-0.0041114269957100566,0.1400787609031145
52.277,0.0,0.034071793878096474,-0.014571442344364064,0.9202802345273622,0.01195786159361758,0.023177559736251976,0.2393798129315079
52.778,0.0,0.0892807857735426,0.032130415327763076,0.21337335931169182,0.005515071557943591,-0.00912820142128662,0.3079437221981913
53.278,0.0,0.0712809427415912,0.11618848677869562,0.795802660160953,0.013138869003831615,0.03942910082404631,0.253191592653953
53.779,0.0,0.09326649169772436,0.16142900843106536,1.2653090916674135,0.040367211432416866,0.018355960036673433,0.327177942943774
54.28,0.0,0.047414719693917605,0.08551769757699422,0.8581757455395301,0.008450216676158027,0.01852992993047381,0.19610243249783277
54.778,0.0,0.03727964530166369,0.07754962620650577,0.7861241279650112,0.007481893877924994,0.004746776134677591,0.11967587533221379
55.288,0.0,0.0227402041282523,0.035008856532566524,0.142576089299311,0.012023275175263476,0.0002483266094304937,0.07568991033996218
55.777,0.0,0.009447306083827742,0.025771453878212298,0.6712355258916286,-0.001732077937230346,0.00829330782562587,0.07707148086254434
56.277,0.0,0.030853181306823168,0.005210419854267496,0.987606350340237,0.005825583616086051,0.018503448452900962,0.3032635889363894
56.778,0.0,0.05540771795418222,0.047897183926558895,0.2973642332676179,0.012451704445897507,0.028429119122005544,0.06065999199509121
57.278,0.0,0.07880927737961975,0.0829362032920397,0.10069490660961077,0.056589003535754696,0.022992896538140118,0.29141483082307995
57.778,0.0,0.07084505936593023,0.13786286273891213,0.5702713960305513,0.044573030105301434,0.056728301251868,0.24440812268805645
