Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 []
0.257,0.0,0.13749544373554293,0.05051491810418503,0.08734403800187544,0.017435632995997312,0.12158686408199633,0.24581306112341494
0.778,0.0,0.12088158092244412,0.05454037038309683,0.07315708138066981,0.012383694374409395,0.1343736915022497,0.19480303122869863
1.278,0.0,0.11082375868547001,0.04666790788214257,0.040374065515433544,0.01271889914704961,0.12950365256225027,0.16226640985271953
1.784,0.0,0.10929120715712584,0.041772216787861166,0.041030228052965086,0.013568131189470882,0.11562990354964436,0.1648396600350101
2.287,0.0,0.10938524754005578,0.03441295178418933,0.029522792357977876,0.00962762758621671,0.10936474545310962,0.17257799201189528
2.778,0.0,0.0955650793399421,0.04017355352373411,0.029500794302795036,0.00872787287461406,0.0979154741853277,0.1359448749913074
3.296,0.0,0.10000710449155002,0.03548228922906475,-0.002365256692251672,0.011049132407761387,0.09155670958803268,0.12156791259947838
3.777,0.0,0.09312378862105754,0.022628505643789838,0.013972582100633187,0.010712344544465234,0.08677502901642961,0.14901190912109338
4.277,0.0,0.08736776317525205,0.025213532756680593,0.011404156319249794,0.008247585625778492,0.07936725854928052,0.16288788088177406
4.788,0.0,0.0825609195732903,0.029273571158249037,0.022548988713757656,0.006492675103669711,0.07052747190591559,0.15537623398366637
5.278,0.0,0.08519840237549411,0.043691222187215696,0.06724253339575684,0.013119167787420328,0.07737042186480152,0.1207361881383143
5.777,0.0,0.05399415577949128,0.005698899741379569,-0.04437718385119599,0.004239195681732217,0.05583030021317017,0.08373416545471869
6.288,0.0,0.07256507535286956,0.02162418674644456,0.03807871418245917,0.005056603263631416,0.05593558380583482,0.11751836298182
6.778,0.0,0.07505951721666422,0.033266917040237806,0.07511399275300175,0.008614497273182573,0.06070248165801897,0.11007032180535349
7.278,0.0,0.06397215097074434,0.026538824763132133,0.05801885555153661,0.007073500012885952,0.049837978878371894,0.07963090266632826
7.778,0.0,0.05780114922893453,0.024204349148883485,0.011247020711870002,0.0068230655818905086,0.045580961218470925,0.11084855877674885
8.278,0.0,0.06603498579967816,0.02617515940851622,0.03811956025827239,0.007891928004932275,0.04729437455468262,0.10708966882915523
8.777,0.0,0.06985900862205846,0.037488869260734886,0.043307461802842034,0.008339040399781804,0.044940506514287965,0.11592972752785748
9.277,0.0,0.056154384739790626,0.009066399271986814,0.048070529491470566,0.008113082541184122,0.03639358208731915,0.10468670460472175
9.778,0.0,0.05353160698089515,0.018195968720762318,0.04686813080791083,0.00570669559570209,0.03954361657654323,0.09184137773397075
10.278,0.0,0.055016228013420584,0.02064643341258308,0.024019904040312446,0.008031453138267789,0.03305561067996458,0.08195896742135896
10.777,0.0,0.046949706886228855,0.008558895259627594,0.028765365899356705,0.005770799894361717,0.028345653538681223,0.0783181072184144
11.279,0.0,0.03337341718078741,0.0022061242195710053,0.013623793615006019,0.0031830585583926536,0.027951257040102963,0.048077131623705374
11.778,0.0,0.03721836424839857,0.014823159426091326,0.05958889423162492,0.004921863009127538,0.027957387542946216,0.07930864041595528
12.286,0.0,0.05476354501404629,0.027541073114595326,0.060055607798662904,0.006170058194362761,0.028191013286164787,0.09477724707132733
12.778,0.0,0.035339974110043165,0.012398409478497682,0.009970540448479908,-0.001589976879997409,0.022150098667223863,0.08136869571736634
13.278,0.0,0.03541610353525206,0.0037496236006703742,0.03788585521087952,0.0036258632437032473,0.017688409622829658,0.06876038094192392
13.781,0.0,0.029302894662671358,0.006034896645852923,0.018834749436702488,0.0036764472299820566,0.02130529623774714,0.05385997235519416
14.283,0.0,0.03773954701262744,0.01873865653942121,0.03183907777491707,0.004175519670657855,0.021142185567002755,0.07862068819637379
14.777,0.0,0.016374363770808302,0.002699320921258824,-0.0014236220822355001,-0.000540788362032743,0.015053611892150464,0.052655024014412986
15.295,0.0,0.029867026585787788,0.007242288895951684,0.022732070347404168,0.0028992969464759974,0.015221566795765784,0.07505838529886631
15.777,0.0,0.02796069250035157,0.014667768292889216,0.04700719963739818,0.002599962926416438,0.019304979868438186,0.06100921104081441
16.277,0.0,0.020641673497890423,0.0021493562443767127,0.009532340287239115,0.0008486843671939079,0.009860170737160143,0.045011756392115077
16.788,0.0,0.02311111138580188,0.009922365085833778,0.013232755334518297,0.0038834933217950264,0.013161267894086144,0.06311498033503302
17.278,0.0,0.013258996048601257,0.010722377441619912,0.009235882601273376,0.0017026889775249696,0.0070355507863321155,0.04478867917541861
17.778,0.0,0.03051840805367451,0.02516658509610697,0.06388823299969568,0.006450054944956772,0.01445737485351604,0.06689099886311492
18.287,0.0,0.022318499109354212,0.004114539062200136,0.02951915418594183,0.15169405905908961,0.2235171718119346,0.03447960182528353
18.779,0.0,0.017948767976567963,-0.010878779970560295,0.005852957617589322,0.3032254600468309,0.4741678236816535,0.03300011223363897
19.277,0.0,0.016804689311999844,0.012367520212365974,0.03192772386871573,1.9195321621904633,8.611436718929498,0.04120841100554171
19.777,0.0,0.011185051706979492,0.012884015545351719,0.03197022373962451,1.9168200630965604,8.614258557768617,0.02844551950968383
20.287,0.0,0.022453181955577644,0.0056123026281224885,0.04666736419731053,2.287781661800864,16.661985545546383,0.04157882087897302
20.777,0.0,0.006933290076314433,-0.0047889321051715695,-0.013334306515698485,2.287273380632326,17.006653688924132,0.008844357994157191
21.277,0.0,0.011528813401670255,-0.0002744361694925417,0.0231096538586195,2.3883681630974998,21.869098950674726,0.03140626807272392
21.777,0.0,0.016385184484367942,0.006279731390699546,0.044859036545002576,2.3904116361151706,23.45893900339958,0.04142976816937948
22.279,0.0,0.0024477019426538725,-0.006134233858867551,-0.025145057569823832,2.4012866948568052,24.722646213674217,0.017036194410994226
22.778,0.0,0.0008892282581141285,0.0004960398449237321,0.02030934232268769,2.438737226650038,25.40626145023371,0.004765151758556461
23.277,0.0,0.0037120405152158186,0.00010672517702489998,-0.0036537792925454733,2.4365248645033706,25.797645954615767,0.0006502982511156685
23.777,0.0,0.005372310096740354,0.01234323462039286,-0.007788156067483468,2.4319994968562693,25.923343102821246,0.015085934317253863
24.278,0.0,-0.00322293663582422,0.007271060766401099,0.01167719783293106,2.4306483529870726,25.991486055501817,0.008971351680565865
24.775,0.0,0.0011113008717260908,0.011084077184608304,0.02266690639054066,2.4399426427601423,25.659754651512248,0.013220041979578505
25.287,0.0,0.008057516045291506,0.0029158414389821074,0.0165707639307335,2.4403868453652557,27.623441024091232,0.04131294096129119
25.778,0.0,-0.0023853799450282444,0.00741893178262053,0.013514533209688241,2.4468469848020717,28.867151214434376,0.005792269806763934
26.282,0.0,0.008045605170128272,0.009443330051474606,0.011543182466791533,2.454139669741283,29.11739161256116,0.028902048528293655
26.785,0.0,0.009767369836300065,0.013328883293626576,0.01355915974811987,2.480236994610319,30.813741124279503,0.02491839157167849
27.277,0.0,0.004300851190676527,0.014463237844718613,0.0380084091129153,2.480372361200286,31.024523636342835,-0.013535822444638808
27.794,0.0,0.010075751329586128,0.010481257740273182,0.05510139326273458,2.47031265408537,30.828206865242425,-0.0016721955028685136
28.277,0.0,-0.0029457953628128164,0.0016708579395498975,0.014649405562727319,2.4961378485200396,32.414424992639674,0.02067257120301915
28.788,0.0,0.0018074994457345874,0.00283198315385238,0.013356036824826834,2.4956071208044297,32.52714500668589,0.031207373554473394
29.278,0.0,-0.005461899729526342,0.006266518295338388,0.0242530666374034,2.499287738138767,33.77867321153927,-0.003477336802282913
29.778,0.0,0.002400568377081049,-0.009316984639871791,0.0003372424590528443,2.4958627131718116,33.870133787741196,-0.028278098860228914
30.277,0.0,0.0004774109773035352,0.010490613682627083,0.02539278524438567,2.5229709387374766,34.990686704648255,0.006141892947044029
30.778,0.0,-0.0015282988286813366,0.008541676452882029,0.011898113822581319,2.5248906515790246,35.31650483138466,-0.0031421009942440327
31.278,0.0,1118.6158241156097,2.2027598346303257,7.662511939102046,0.08020483761561699,1.2485721215253789,2762.937496747535
31.775,0.0,1127.0201668444413,2.2996532617443166,7.805104818201515,0.007513769555045414,0.10140105566558319,2798.252227285951
32.286,0.0,1104.3417260889348,2.032523887050258,7.16828741847652,0.25444759619495044,3.598055937135192,2721.598472944507
32.776,0.0,1144.2979016193303,2.3301838812110076,7.942523672395782,-0.02703749703658116,-0.35356169245094415,2796.690644307849
