ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],50.78,20.78,30,50
ROI.02 [],100.776,20.775999999999996,80,100
ROI.02 [],150.286,20.286,130,150
ROI.05 [],51.78,21.78,30,50
ROI.05 [],78.784,48.784000000000006,30,50
ROI.05 [],102.288,22.287999999999997,80,100
ROI.05 [],151.277,21.276999999999987,130,150
ROI.06 [],51.78,21.78,30,50
ROI.06 [],104.284,24.284000000000006,80,100
ROI.06 [],152.779,22.778999999999996,130,150
ROI.07 [],50.78,20.78,30,50
ROI.07 [],102.288,22.287999999999997,80,100
ROI.07 [],150.286,20.286,130,150
