ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.01 [],5,7.221800000000002,1.7789999999999964,8.893025343492505,0.0,23.777
ROI.02 [],3,0.0,0.0,0.0,0.0,0.0
ROI.03 [],5,9.721800000000002,9.27600000000001,10.02290874746448,0.0,28.277
ROI.04 [],4,10.082500000000003,13.276500000000006,5.824719070478852,0.0,13.777000000000001
ROI.05 [],6,1.8888333333333318,0.8889999999999993,2.156507548225962,0.0,5.277000000000001
ROI.06 [],3,0.42533333333333206,0.0,0.6015121685293547,0.0,1.2759999999999962
ROI.07 [],5,5.866200000000002,1.2760000000000105,10.229454304116128,0.0,26.277
ROI.08 [],6,4.852333333333335,1.5270000000000046,7.896142996566248,0.0,22.277
ROI.09 [],3,0.0,0.0,0.0,0.0,0.0
ROI.10 [],3,0.0,0.0,0.0,0.0,0.0
ROI.11 [],3,0.09199999999999875,0.0,0.13010764773832298,0.0,0.27599999999999625
ROI.12 [],3,0.5173333333333355,0.27600000000001046,0.5481638035802364,0.0,1.2759999999999962
ROI.13 [],3,0.42533333333333206,0.0,0.6015121685293547,0.0,1.2759999999999962
ROI.14 [],6,2.2244999999999977,1.1464999999999996,2.4761497497795477,0.0,5.776999999999987
ROI.15 [],5,1.566200000000002,1.2760000000000105,1.7518148760642491,0.0,4.777000000000001
ROI.17 [],5,10.523599999999998,8.786999999999999,10.363713342234048,0.0,29.777
ROI.18 [],3,0.5173333333333355,0.27600000000001046,0.5481638035802364,0.0,1.2759999999999962
ROI.19 [],3,13.610666666666672,13.777000000000001,0.2366464780121473,13.27600000000001,13.779000000000003
ROI.20 [],3,0.0,0.0,0.0,0.0,0.0
ROI.21 [],4,6.819499999999998,0.0,11.811720482215955,0.0,27.27799999999999
ROI.22 [],5,7.222599999999998,3.7830000000000013,8.275263974037324,0.0,23.277
ROI.23 [],3,0.0,0.0,0.0,0.0,0.0
ROI.24 [],3,0.0,0.0,0.0,0.0,0.0
ROI.25 [],3,0.0,0.0,0.0,0.0,0.0
