ROI,n_spikes,spike_times_s
ROI.04 [],2,29.777;107.277
ROI.06 [],2,101.276;150.777
ROI.10 [],2,169.778;197.785
ROI.12 [],2,101.276;150.276
ROI.23 [],2,101.276;150.276
ROI.18 [],1,150.276
ROI.22 [],1,198.276
