Term,Coefficient,Std_Error,z_value,p_value,Significance
Intercept,31.76381615198404,1.5127968967520806,20.99674861852228,7.02305517189834e-98,***
C(condition_group)[T.red],2.265028062608953,2.052298185787845,1.1036544680954559,0.2697430538713924,ns
ROI (random effect var),0.018069807911762433,,,,
