Group_A,Group_B,n_paired_ROIs,Mean_A,Mean_B,Mean_Diff,t_statistic,p_value,Cohens_d,Significance
blue,red,5,36.967191666666665,33.155449999999995,3.8117416666666664,0.6373262180451128,0.5585645642699415,0.2850209494783451,ns
