Term,Coefficient,Std_Error,z_value,p_value,Significance
Intercept,2.272726499753751,0.41148432292873705,5.523239581954507,3.328054282923064e-08,***
C(condition_group)[T.red],-0.743308981433741,0.5277035272567019,-1.4085730775723195,0.1589614442903775,ns
ROI (random effect var),0.00017382742348149975,,,,
