ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.02 [],1,4.277000000000001,4.277000000000001,0.0,4.277000000000001,4.277000000000001
ROI.04 [],1,53.286,53.286,0.0,53.286,53.286
ROI.11 [],5,21.9792,22.276999999999987,13.660920018798148,1.7779999999999916,40.77799999999999
ROI.14 [],6,24.45016666666667,17.034000000000006,15.839573609756316,8.287000000000006,51.27699999999999
ROI.15 [],5,29.083399999999994,32.29499999999999,16.1611396702089,8.775999999999996,51.27699999999999
ROI.16 [],1,4.278999999999996,4.278999999999996,0.0,4.278999999999996,4.278999999999996
ROI.20 [],1,7.775000000000006,7.775000000000006,0.0,7.775000000000006,7.775000000000006
ROI.21 [],4,24.652749999999994,28.027499999999996,14.38031858783038,1.7779999999999916,40.77799999999999
ROI.22 [],2,27.77749999999999,27.77749999999999,13.000500000000002,14.776999999999987,40.77799999999999
ROI.25 [],7,25.139714285714287,20.781000000000006,15.10309624560744,6.775000000000006,51.27699999999999
