ROI,n_spikes,spike_times_s
ROI.04 [],25,22.289;28.278;36.281;38.277;42.277;49.277;55.285;70.277;101.792;106.287;111.277;122.778;125.288;129.279;137.777;146.278;152.287;155.288;158.777;166.787;170.787;177.777;181.778;188.277;195.778
ROI.11 [],9,25.279;45.277;61.279;75.277;84.778;105.777;127.777;159.278;197.779
ROI.06 [],8,22.777;42.277;143.291;159.278;175.279;180.777;184.280;193.278
ROI.09 [],7,53.278;67.278;77.278;119.780;144.776;183.288;198.787
ROI.000 [],1,144.279
