ROI,mean0,sd0,thr
ROI.04 [],0.025761317008400404,0.023201552692552654,0.09536597508605837
ROI.05 [],0.030053483309934008,0.027231372729420937,0.11174760149819682
ROI.06 [],0.006084744937732453,0.00410348998154997,0.01839521488238236
ROI.07 [],0.0033279152158434766,0.0026516477741363757,0.011282858538252602
ROI.08 [],0.028365115538325596,0.03511239505207904,0.1337023006945627
ROI.09 [],0.010331496908431203,0.006360541841539356,0.02941312243304927
ROI.10 [],0.15066636130576455,0.0758449520834001,0.37820121755596486
ROI.11 [],0.01122111148458991,0.010961388647872671,0.04410527742820792
ROI.12 [],0.0271799987965549,0.021528797080341926,0.09176639003758068
ROI.13 [],0.09283047594705948,0.06321907239014266,0.28248769311748745
ROI.14 [],0.01581601306704585,0.016723439146284737,0.06598633050590005
ROI.15 [],0.7315633951068816,0.8107092659842113,3.163691193059516
ROI.16 [],0.019755356616855763,0.010252904830617141,0.05051407110870719
ROI.17 [],0.024037550270101217,0.012836272670901424,0.06254636828280549
ROI.18 [],0.011369054897999213,0.006653222944252901,0.031328723730757915
ROI.19 [],0.005790463785608944,0.004125082243932232,0.01816571051740564
ROI.20 [],0.00507078469133946,0.004925909097285979,0.019848511983197398
ROI.02 [],0.039399042582374914,0.039426315012482976,0.15767798761982385
ROI.03 [],0.14030396303957687,0.18462148987939034,0.694168432677748
ROI.21 [],0.06059752391399343,0.06759026450349126,0.2633683174244672
ROI.22 [],-0.05122256299520852,0.03407725844408652,0.05100921233705103
ROI.23 [],-0.18675871321307652,0.14010528314555795,0.23355713622359736
ROI.24 [],0.14395764980428558,0.09641742923075582,0.433209937496553
ROI.25 [],-0.2192908942237793,0.17578843002298608,0.308074395845179
