ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.01 [],5,10.579400000000001,2.7860000000000014,10.608080459725032,1.7779999999999916,26.778000000000006
ROI.03 [],5,13.879000000000001,10.276000000000003,9.843841770365877,2.7879999999999967,26.778000000000006
ROI.04 [],3,15.447000000000003,11.278000000000006,6.2469827917163325,10.786000000000001,24.277
ROI.05 [],4,15.654499999999999,15.277000000000001,10.599258193383157,2.7879999999999967,29.275999999999996
ROI.07 [],5,13.1792,6.775999999999996,12.128868692503852,1.777000000000001,29.787000000000006
ROI.08 [],5,11.479800000000001,2.2749999999999986,12.960706082617564,0.27600000000001046,28.786
ROI.14 [],5,12.877199999999998,5.277000000000001,12.232561471744175,1.777000000000001,27.777
ROI.15 [],5,11.681000000000003,1.7780000000000058,12.567841596710236,0.777000000000001,28.29400000000001
ROI.17 [],5,13.879600000000002,8.287000000000006,11.845340714390618,0.777000000000001,29.775000000000006
ROI.19 [],3,11.779333333333334,12.275999999999996,0.7023927359786365,10.786000000000001,12.276000000000003
ROI.22 [],4,17.034,18.531,11.916785283791935,1.286999999999999,29.787000000000006
