ROI,mean0,sd0,thr
ROI.01 [],0.007028529609219259,0.005154971547399508,0.022493444251417784
ROI.02 [],0.004486401742712974,0.0028970114309716717,0.013177436035627989
ROI.04 [],0.007124459734929967,0.004323367864999988,0.020094563329929933
ROI.05 [],0.00421743730100572,0.0028712019940570596,0.012831043283176899
ROI.06 [],0.052114594516932754,0.040142511916006075,0.172542130264951
ROI.07 [],0.0023406181191756793,0.0014272054067549494,0.006622234339440527
ROI.08 [],0.0030582718596530965,0.002294867306635288,0.00994287377955896
ROI.09 [],0.01046162240664085,0.010097700575210335,0.04075472413227185
ROI.10 [],0.01323493325173672,0.010448723133714975,0.04458110265288164
ROI.11 [],0.037846785753183086,0.033572218146052886,0.13856344019134176
ROI.12 [],0.002693362622955195,0.002200823243537303,0.009295832353567105
