Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 [],ROI.03 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.25 [],ROI.26 []
0.257,0.11710071021871388,0.014057568229467224,0.03070056154028646,0.02524112931966905,0.12047249276056936,0.009464785139122132,0.014817883048359721,0.019550998252056632,0.033526850606320616,0.19757697933960114,0.006735029986020869,0.0,0.03114508049930576,0.03269543875321754,0.031295517937357874,0.02805153175328426,0.027549808600350185,0.029617390313331732,0.027307650767250696,0.05981643785844348,0.015693269009363582,0.08474567452555014,0.033093628648294425,0.07649262781603976,30.559994795071418,0.20182572387272243,0.21765312052274755
0.777,0.09761276613332194,0.011635592872957552,0.03396207615940826,0.01865694562221822,0.0542018495719054,0.006424807363730672,0.007073345342553255,0.004373133381073594,0.029004911956186534,0.19290326072555297,0.006224984646817558,0.0,0.027094023934534466,0.019153451260533416,0.02405770669795909,0.02266344848835558,0.024286533166232416,0.025846190974818682,0.012258389103202597,0.09053286586483562,0.010007821734645143,0.08977040673749907,0.04310713934199803,0.0780208441181275,9.575382254454954,0.21116065897322453,0.24357636366649757
1.288,0.08424492405156783,0.007933144203973688,0.023231214156795656,0.012512502898840734,0.02587746332742382,0.004809604460749498,0.0003942621826136303,0.00131636788234842,0.02556376036481106,0.1355122014266939,0.004022332238299155,0.0,0.0329036504897264,0.0075778795037861465,0.01578320927170394,0.009862032326596309,0.012605357756479028,0.017780640501661536,0.01466542910936298,0.050493903028121845,0.009773778618625,0.08585007797119854,0.03342023425716097,0.0325576913348932,6.288419889672815,0.1569802365549539,0.17515499531749865
1.777,0.08456131684890779,0.005530012551770693,0.029441854966401188,0.012255248225804632,0.03255034230681647,0.0042385589903003295,0.006490724834756235,0.013450471276896997,0.013079421866410958,0.13522209010511238,0.00509824873959996,0.0,0.023360891730022672,0.008622014961583269,0.01755432806514513,0.0140905170639462,0.025112056889179304,0.01852503794062767,0.009515101436495652,0.045727684430149344,0.003302531506238912,0.06970310414398559,0.05408353902409165,0.015043550830513933,25.71989818540087,0.22758246828533457,0.10429484924819232
2.287,0.07288779259301566,0.0036981149978188373,0.018716637958672334,0.00774286662266673,0.010795731337845825,0.0023903747955030027,-0.0014222770842322846,0.010904914285308445,0.017501927625640217,0.08486845910880086,0.003672694453132969,0.0,0.010960511995326494,0.010495200223974288,0.013305847610970502,0.015757545367814492,0.01192889250891993,0.01645113542986194,0.00753496097438216,0.028540566972118597,0.004329132212367208,0.0073139713234060665,0.04520763703229683,0.04080717491905791,39.856752278685086,0.12632168762393534,0.09134588722803925
2.779,0.06737456787585423,0.0034780788547763325,0.014540181271057582,0.002355107607450146,0.05750973762028155,0.002604361835822036,0.001258143579105536,0.009707669195454236,0.010107598905032029,0.0741726365186436,0.002100047452593183,0.0,-0.000418561373842885,0.0011628387123875958,0.023267486530537312,0.012398126959037616,0.011627732366200233,0.00016457945023524688,-0.001287521179822991,0.01205779206419443,0.0009679099097998904,0.04127347838753944,0.0387523830733495,0.022061681326377106,14.669994568529948,0.09622151448119201,0.08634914240106918
3.278,0.06229767137459112,0.00614861345711042,0.021154601144616755,0.006232182577131815,0.06597438415401324,0.00302131147636881,0.004098382205672082,0.0026626030035800936,0.006653129376552548,0.10522417871955302,0.00435620227584215,0.0,0.016452606164659208,0.0058361772176792346,0.01113895825710508,0.014698602853224836,0.01528714432005059,0.009332411682923083,0.0031912315996183833,0.054411662714224575,0.0018796072242278578,0.06217949424029219,0.02861323305190786,0.041168035297020886,17.47673315537571,0.27390081561214014,0.0664960407170067
3.787,0.05051254612256651,0.006421409366874174,0.012407278075963434,0.006457605999689192,0.05387721139285668,0.0029802806426378167,0.0013651027268872565,-0.002092743300708802,0.007307987285541352,0.037255324158098575,0.00274481192322108,0.0,0.02357147887875752,0.00626526839499837,0.013119550438414337,0.007520246320832135,0.016807053332088682,0.007190492062865091,0.006878955023246139,0.038620155854703866,-0.0010433760081722883,0.012771104529095814,0.02811665457935104,0.020358090658912108,22.713303373633106,0.13548664694834542,-0.004360458422689236
4.279,0.05187387585255243,0.008138444955896494,0.02302889236459823,0.01152675811509217,0.027935888289439707,0.003651029839998975,0.007311369491932264,0.018468207834717087,0.034657614859806715,0.007674070362922004,0.0037652895701416897,0.0,0.027832118802119252,0.007424591498275999,0.017897858650273723,0.008474002807425567,0.015651261778681324,0.018442860143450764,0.009134635694843657,0.06300464124616122,0.0056809459305679,0.06812053367813432,0.009825092521704423,0.047496581320968526,9.18921169421756,0.09298831643451501,0.03630600323839847
4.778,0.053673083611972004,0.007970178843047213,0.02019973822900773,0.012711160226798973,0.07395252419863804,0.002718908805206439,0.01156707336442201,0.01327512699910252,0.010187994402410278,0.08107902765516785,0.002363427218533655,0.0,0.024021139403378612,0.009269488569313328,0.02061864507820963,0.01554777968485366,0.009108954973380056,0.0224154114082654,0.013541960384700968,0.03976219618367343,0.0062582423943082464,0.06308253902708852,0.03414344366553196,0.04072188855756829,15.701693275088692,0.1463366261881725,0.0463908315439029
