Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.257,,0.0003097966223028306,0.1971722584739697,0.021850270554398157,0.011163161355632443,0.011937012052556943,0.0033692534828363456,-0.035556295523101904,0.03733020244565451,0.07013159920572735,-0.0153244415178309,0.17446777812760308,0.042871136091182684,-0.016271876307649265,-0.012632254597082072,-0.01915001844612095,0.022440592647877858,0.1737869406978762,0.023923491398557543,0.004716877040249075,0.08444779414802384,0.019205330792925385,0.020458118283160732,-0.06079333690423423
0.783,,0.0005133962611761142,0.13573728367448992,0.011823141758976533,0.029077025960467903,0.006955567627029491,0.010694974664147261,0.004538032964847015,0.031726548286310045,0.05896268224082306,-0.008810460772294304,0.05625437705980673,0.01686261062116359,-0.006168698155081355,-0.008401200117000624,-0.01363003480137811,0.018715513518344138,0.09068788611622544,0.019780567190293995,0.007462141433088625,0.07831492744678274,0.014946297977163998,0.017226491974280767,-0.03602764568293441
1.276,,-0.00025509873763979423,0.04795924489256482,0.009250182206656937,0.007158973403639025,-0.0038068958215309065,0.004389222134932,-0.0005856663265671946,0.02619839378133327,0.041565830482012574,-0.006682448928644276,0.04287216557312779,0.011125453845337452,-0.0070570285120147005,-0.0023840276334227166,-0.004725842518811184,0.019893488527800186,0.06940060448361994,0.012316882458532245,0.009081930836902017,0.07202556354150685,0.009369667280593708,0.007398240409271737,-0.016562080710023068
1.794,,0.012363394442589075,-0.0008328511551012951,-0.02144061096120615,-0.012114771519414019,-0.012889830356997475,-0.003448674534589551,-0.01600523846823557,0.025788314211962194,0.037339949184293085,0.008329467487473844,-0.03608194908643806,-0.008741428021336647,0.005544808116583053,0.0018731645691177684,0.003713161979065951,0.03137931309653486,-0.054529046379987275,-0.00967755050313249,0.004869020814100532,0.06681885167991118,0.01548236118007074,-0.005812903178713437,0.013013063415018272
2.276,,0.0004994783352771555,0.09407589664846543,-0.006420879213070195,-0.00576468312446865,-0.01742890310732077,-0.011880818227237177,-0.031400972870429304,0.026820158286503908,0.03608412258663587,0.004736650509243313,-0.021701913653826923,-0.013173697420989785,0.008095304471952317,0.0078007923023067,0.009685778998189891,0.02987964002766739,-0.042008632265258514,-0.009214352606545975,0.003565490002917303,0.0712867992205374,0.013333630858980232,-0.012546662554053302,0.011063466510633748
2.787,,0.0031677089886203522,0.11903631144941292,-0.03300029913553916,-0.02675584018763378,-0.015495718225770328,-0.01161325295351141,-0.019044938813027826,0.028225326485807556,0.03701564532206168,0.00915252983831426,-0.05902512744367079,-0.0248649443795074,0.014523765467458372,0.012664541106722093,0.015563763052712091,0.029887895271602995,-0.0849815339820243,-0.012320376878555325,0.007739255965090581,0.06289169198351345,0.018461578262484346,-0.014507202379645978,0.04018583394739963
3.277,,-0.008798426155188995,0.25466541656372826,-0.05091607145302454,-0.03785247085523426,-0.029374784779707477,-0.0060720001894255075,-0.009277781012409328,0.025985774838269447,0.0321247629145054,0.006775164008106388,-0.03899878855782265,-0.018196469489565322,0.021038695997021243,0.01624006348928935,0.01597622968586607,0.023315816259325727,-0.05063830482168911,-0.019855814213474345,0.00479069341343654,0.06610457234743893,0.02165932005603782,-0.014165872710677405,0.05178252632743612
3.788,,0.010888298061064844,0.295691261245739,-0.04787333049787794,-0.06204446975784569,-0.03057332971828674,-0.036038896082469324,-0.039708924090162405,0.021802706179160598,0.036565223318515416,0.02137229624432738,-0.1032637448808444,-0.04261435744460681,0.03383500930496361,0.02563629260943235,0.03152217739099566,0.027932090941474835,-0.16443098587005822,-0.030236212874628608,0.00862307244563163,0.07700683570786752,0.033329064357402745,-0.02822341261608241,0.08098900907047349
4.276,,0.027056404694856574,0.21272934374523814,-0.08631536239671474,-0.09140067702430776,-0.06371395506317241,-0.04203958153420998,-0.05294433307849947,0.018255544244887137,0.02948633632779429,0.02809610160780583,-0.13188209492097375,-0.05368909820516854,0.03886233035370646,0.0316254361088079,0.041748208826171876,0.030579715986291046,-0.18205000137408492,-0.04182954994318513,0.02293441832698235,0.07423782764835585,0.033520833611547195,-0.036987945688866694,0.10072038750660155
4.778,,0.02955300257046952,0.19712074820742775,-0.09526855285251874,-0.08788714237053527,-0.04192806847251304,-0.04158471950542872,-0.04710786356292024,0.015178928709740034,0.030546448645720127,0.02979110837222235,-0.12325768072497283,-0.05376015980831829,0.03619270729862733,0.030080747117857607,0.039918804879549186,0.028527088277037024,-0.19967359668263382,-0.04456565282602386,0.023886182090398268,0.08241424230398726,0.02966032585328828,-0.04023409401419005,0.09170950245523098
5.287,,0.02477966750386655,0.24897722619669857,-0.10800554011905555,-0.08629971266775407,-0.04334056735170561,-0.04535287125716046,-0.05736571221914722,0.0157224920478198,0.0251119607195616,0.027727216669160656,-0.12894884533306017,-0.05804764036555882,0.03989236467388373,0.028536357527438567,0.035199182259775086,0.024595971073640047,-0.19158784656268638,-0.04690202752337138,0.025009780713456678,0.08173284356215424,0.020987522041809533,-0.0395120581375808,0.10530193345445056
5.777,,0.0552847686048061,0.15332945981091559,-0.10891569713461453,-0.0957086912762952,-0.0548481296804719,-0.03622517266941273,-0.039045237940673924,0.01638254242923763,0.01809571926296971,0.028636192354958276,-0.10858364369461435,-0.054019991602396525,0.03542553112873774,0.027495107709560058,0.03824969534395661,0.02124229837005739,-0.18992677237619707,-0.04822483577721805,0.023943802509534737,0.08286513305865821,0.021737383566856273,-0.04200775847503436,0.1024598309370388
6.276,,0.0540289177142142,0.43931066846722217,-0.09526593073519363,-0.06023204405317323,-0.0325151826431625,-0.02774919414162901,-0.03641522144896878,0.010291364490402553,0.015890098110774575,0.02245596226232859,-0.08631777754205497,-0.04032270886848909,0.031083014724868494,0.021442409879934652,0.022021513218306633,0.015781459478476322,-0.1464292068179325,-0.036197686972423905,0.012439086634462544,0.09183360216916747,0.01708882685728206,-0.0312992894701021,0.07913522074680103
6.777,,0.03485348748304178,0.5536814400129427,-0.08095986747343532,-0.022516448593175944,-0.01664362545546529,-0.00530557636339884,-0.024192670013757966,0.003562286510214712,0.005755775613776756,0.017579850375802918,-0.053695542456198106,-0.011827504676010802,0.009521508633450986,0.013237237613631988,0.012831660533868456,0.010702255410348702,-0.04744914901599467,-0.014895294778469823,0.0054272653471725335,0.10253300657020285,0.009142608021434361,-0.01011824707915261,0.04942841609176941
7.288,,0.032046213260339115,0.5223310078549764,-0.11041416294656227,-0.03346766172409274,0.0016437227916136989,-0.007074855623523669,-0.021476144138521513,0.003540438067843501,0.007945200166433653,0.01753823160564868,-0.06080533707718489,-0.018038652089357843,0.020509734220732587,0.011486999235197108,0.017376933246853504,0.01065217069788054,-0.10421097192496122,-0.01391853864896267,-0.00024367687121550432,0.10160063353863329,0.00689083762279423,-0.010267975816471342,0.044796126820537394
7.778,,0.028985543161471523,0.5430596835399746,-0.08699924844585874,-0.007448696461894117,-0.007018228764824555,-0.005115137882137908,-0.023315799549484796,0.0019007699637731835,-0.0004559641884254533,0.020396242492559953,-0.12040238544652658,-0.027373621486035504,0.021097208646091804,0.015145779671756057,0.018085544979273414,0.010827352816243845,-0.1475747851910506,-0.01782903881673165,-0.0002673594151903573,0.0925707773371794,0.004750840431768181,-0.005456806914931065,0.0352292870218132
8.277,,0.012011808349992374,0.5321516055575377,-0.10493783143484448,-0.015122902931990864,-0.0078060230295232845,-0.0018348888354566457,0.005302164807880657,0.00019341834844135254,0.010906403012312983,0.008812631204715288,-0.04842360617859476,-0.01710756390418126,0.012858363053179413,0.008982598999787305,0.010514252971143733,0.008603343162721188,-0.05187110965999403,-0.013762260025913972,-0.0010151641810645672,0.07687622544629383,0.00016313354458444824,-0.00806392842287089,0.026107458920916312
8.777,,0.05910713941926347,0.6191559146721811,-0.09571992516816737,0.0008536332638118826,-0.002670132085942604,-0.0019232824558987791,0.0034211818283845755,-0.00024866549123984347,0.008722027344640696,0.011988271207628713,-0.04309929725383711,-0.02023252913757998,0.02038864030395896,0.010551340377906277,0.01382509422380523,0.011190049778735887,-0.0750796714110357,-0.021074521432734073,-0.0011617233721641878,0.06309036384731811,-0.0011369578643752579,-0.003221522245401509,0.054138751215581565
9.288,,0.04319403518240341,0.5279547102347081,-0.09401869095445203,-0.014727689176345643,-0.017636820576975246,-0.00027264591606223666,-0.00043937292703406236,5.2349259476401536e-05,0.005400950428584415,0.010537113651106721,-0.07980320595669088,-0.022585702977952034,0.023134348998214593,0.013728395018131915,0.020165337340319816,0.011909380021080534,-0.09921591890791424,-0.022318594809371612,7.128822022005661e-05,0.04364139991257649,0.0026044394122351528,-0.010518140936875848,0.06328323783680807
9.776,,0.025506186296164635,0.4499222476450559,-0.06159245276064849,-0.00017972841576616996,-4.623820398067983e-05,-0.0038593683576390423,-0.022907428785960957,-0.004574441281837285,-0.0038813570964547537,0.0036895346184586918,-0.05564202540892836,-0.013776212483104308,0.019085247065293305,0.007211834422919089,0.01560934877580809,0.003324537844090118,-0.08305216418303443,-0.01681259738596013,0.005128272849075367,0.03425203728485296,-0.0004281906284065666,-0.004239075565784818,0.05597100202151011
10.284,,0.039072462186015545,0.29695021046876185,-0.08010515485349279,-0.025190139050768647,-0.00520324671176635,-0.024430761245366785,-0.03452147797225523,0.0034707265640543453,0.01038309582810114,0.012158326866142802,-0.0846434376355814,-0.02805220464315674,0.0263703379806786,0.016889357905717647,0.02595309661823,0.014681512321230389,-0.14625116176907682,-0.02484285885491165,0.0043331769567898915,0.030200067564565426,0.006462951505955663,-0.008384125478413029,0.0763272096535655
