ROI,n_spikes,spike_times_s
ROI.14 [],14,21.778;33.277;38.287;60.276;74.282;83.788;102.788;109.777;114.785;120.288;125.278;135.792;152.278;167.286
ROI.10 [],3,101.778;108.777;137.777
ROI.18 [],2,109.777;136.778
ROI.31 [],2,96.278;167.286
ROI.09 [],1,108.278
ROI.F [],1,167.286
