ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.F [],167.286,67.286,100,105
ROI.09 [],108.278,8.278000000000006,100,105
ROI.10 [],101.778,1.7780000000000058,100,105
ROI.10 [],108.777,8.777000000000001,100,105
ROI.10 [],137.777,37.77699999999999,100,105
ROI.14 [],33.277,3.277000000000001,30,35
ROI.14 [],38.287,8.286999999999999,30,35
ROI.14 [],60.276,30.276000000000003,30,35
ROI.14 [],74.282,9.281999999999996,65,70
ROI.14 [],83.788,18.787999999999997,65,70
ROI.14 [],102.788,2.7879999999999967,100,105
ROI.14 [],109.777,9.777000000000001,100,105
ROI.14 [],114.785,14.784999999999997,100,105
ROI.14 [],120.288,20.287999999999997,100,105
ROI.14 [],125.278,25.278000000000006,100,105
ROI.14 [],135.792,35.792,100,105
ROI.14 [],152.278,52.27799999999999,100,105
ROI.14 [],167.286,67.286,100,105
ROI.18 [],109.777,9.777000000000001,100,105
ROI.18 [],136.778,36.77799999999999,100,105
ROI.31 [],96.278,31.278000000000006,65,70
ROI.31 [],167.286,67.286,100,105
