ROI,mean0,sd0,thr
ROI.01 [],0.10778285344189933,0.04452191026538187,0.3303924047688087
ROI.02 [],0.20004836710502616,0.04436484431008674,0.42187258865545985
ROI.03 [],0.3237188968160822,0.12059684930736249,0.9267031433528947
ROI.04 [],0.027699018397997988,0.00900960756460814,0.07274705622103869
ROI.05 [],0.012109269124334038,0.00969978518113194,0.06060819502999373
ROI.06 [],0.044088097949513974,0.01021012164668425,0.09513870618293523
ROI.07 [],0.01292466726272517,0.007051022178071958,0.04817977815308496
ROI.08 [],0.019564180003831783,0.013004997720103858,0.08458916860435108
ROI.09 [],0.02807532530993032,0.009540044619792054,0.07577554840889059
ROI.10 [],0.0207106037633452,0.006682032387736815,0.054120765702029276
ROI.11 [],0.06610999642960645,0.017231228558678348,0.1522661392229982
ROI.12 [],0.03948116667451744,0.0080373905668886,0.07966811950896044
ROI.13 [],0.019730308635744282,0.004539274391247701,0.04242668059198279
ROI.14 [],0.02628237229415219,0.008733560672131008,0.06995017565480723
ROI.15 [],0.028581182791163708,0.008400545459697867,0.07058391008965303
ROI.16 [],0.01909369815071774,0.006759601961680143,0.05289170795911846
ROI.17 [],0.07984719019248826,0.005879213193652318,0.10924325616074984
ROI.18 [],0.044660944443675625,0.008089460567584125,0.08510824728159624
ROI.19 [],0.016041420276802037,0.004250027673921041,0.03729155864640724
ROI.20 [],0.011692930023017621,0.006102194644126495,0.042203903243650094
ROI.21 [],0.04965483097004497,0.01653669635041441,0.13233831272211702
ROI.22 [],0.03744753091067466,0.012017791234867172,0.09753648708501053
ROI.23 [],0.008730027188396888,0.004192630721826083,0.029693180797527308
