ROI,n_spikes,spike_times_s
ROI.04 [],2,38.277;158.775
ROI.01 [],1,117.777
ROI.02 [],1,117.777
ROI.03 [],1,117.777
ROI.17 [],1,76.284
ROI.21 [],1,117.777
