ROI,n_spikes,spike_times_s
ROI.02 [],1,185.277
ROI.03 [],1,184.276
ROI.04 [],1,189.277
ROI.05 [],1,182.776
ROI.06 [],1,188.778
ROI.07 [],1,182.776
