Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 []
0.258,0.0,0.007179441213426117,-0.009931332535054368,0.0715683997453605,0.066006727914908,-2.534382186315425e-05,-0.005857406298811828,0.00635526772442755
0.779,0.0,0.03270134935562016,0.02682603445776689,0.8752154388236737,0.08003432570301887,0.014852380561423429,0.008696314928224548,0.006311386523677587
1.277,0.0,0.017875229619393213,0.010810446298888148,1.097553220989927,0.10250062914760805,0.022654105606019166,0.010801600030814793,-0.0013002458369247851
1.777,0.0,0.041992930698662924,0.02438307347489845,0.5739860350637134,0.04273786057003531,0.023088195204760693,0.023803962602899797,0.021612911865591847
2.278,0.0,-0.0006473959727763567,0.001981067965600477,0.2860290019743037,0.026686324636261277,0.02170160116219933,0.003663344932758386,0.023959523915597244
2.775,0.0,2.8202326151453452e-05,0.03226615365658464,0.7478126372007387,-0.0024490363955659215,0.028420744722295936,0.01612857688310876,0.02845649336681298
3.288,0.0,0.006810686809843231,0.022227885254844818,0.28966260094792284,-0.03130794230484997,0.016865716669288548,0.014945707109452384,0.029115741565679146
3.778,0.0,0.03725482708827315,0.033164146588677695,1.0955434880277388,0.004444656123412878,0.023847913020672358,0.014015541694788693,0.028057694022139854
4.275,0.0,0.03294417257931024,0.03279342806187129,0.3003554019591838,0.00012251182696294496,-0.0023497535455886133,0.0013583392366487705,0.004200403930968133
4.793,0.0,0.043080044787448306,0.025995791864416053,1.1966167768630371,0.09213890879781476,0.00804186956793406,0.0029984122659151903,0.002242348636092274
5.279,0.0,-0.00238501423802315,0.010343942352612255,0.35016715704389345,0.026254184330912426,0.02346568124986944,0.01920088602619808,0.023859073708003147
5.782,0.0,0.03689635017898599,0.031291209227516846,0.8354504705283626,0.04260865137361212,0.03982211400682386,0.022789687281651077,0.02513010095754278
6.285,0.0,0.007212459862165775,0.014031517697425774,0.7147658593181349,0.09196567515794754,0.030137235797589923,0.009063187485375724,0.03362807562305521
6.785,0.0,0.03416661545276684,0.04821888363768435,0.223779294123932,0.06272701333383174,0.01622509494630904,0.01943551408237292,0.02296372675675051
7.278,0.0,0.04246144468963826,0.0342433343292732,-0.3212153665833588,0.0016603096097413967,0.005138500713257583,0.016623975462408846,0.014291290367707436
7.791,0.0,0.010116488278154121,0.03723113237782749,-0.23668816097841042,0.024959242895907226,0.034896423543832315,-0.00933594918187956,-0.0172479017553583
8.278,0.0,0.023313151204629578,0.027059669822373778,0.50233352582094,0.07333617252964598,0.0322565053220321,0.010402611926490963,0.022196395248507115
8.776,0.0,0.02144959055945052,0.025133583189220026,0.06725023522210029,0.04183731319191544,0.012288697056080749,0.00668657835736865,0.003858985058511858
9.277,0.0,0.013325604217438773,0.031778880482231306,0.3891155965612845,0.06379001181749497,0.019343088522571245,0.007970612396370879,0.03165379231581933
9.788,0.0,0.019081381989659116,0.04618844837365781,0.6287993777614052,0.035015610063764524,0.041435560717767335,0.006894355736889265,-0.003054454833844878
10.279,0.0,0.04707123274694916,0.025403808263034917,0.947860265189549,0.03192982674180131,0.035734090396647954,0.004352610656421561,0.026274665599382716
10.777,0.0,0.020086669692812746,0.024846146638367386,0.05717222154469264,0.01159096987783462,0.032678070875731324,0.01032813542467179,0.002024491236099808
11.289,0.0,0.014070078579552892,0.03388107330751013,0.7869162667569831,0.07696080222065328,0.02704442013980923,0.01326275887248434,0.018176202201807663
11.779,0.0,0.0055298976277669935,0.04575037993327399,0.47143943460712917,0.030184032995987667,0.03670163723649337,0.016720372585620574,0.02045517498070979
12.276,0.0,0.02569453216267524,0.02565226083213395,0.5934687607813915,0.002994595311158657,0.02850617731913454,0.020789200150347607,0.022580556421269913
12.777,0.0,0.02466480092105349,0.026137202721970235,1.4002169162410953,0.026251691301209183,0.02856527854679622,0.017654930292216996,0.03890480605600083
13.288,0.0,0.0005693980909165666,0.027862210761112935,0.10787422209674767,0.08947893777072988,0.027925992380898323,0.011721130516084196,-0.000620212964562982
13.775,0.0,0.020459463913751974,0.013462924032507366,0.8392986303163805,0.022486328568615193,0.025391815891360813,0.01492449915180221,0.0224806116908449
14.286,0.0,0.016181568157053853,0.014148533938315744,1.026151512496618,0.08740354361468058,0.028587141061924604,0.01963141065680538,0.03266779501534833
14.776,0.0,0.024052037695315123,0.019049882507606752,0.7935923066032902,0.08241764992598115,0.019910292809234845,0.005175367527154573,0.01283125717001162
15.277,0.0,0.018702378336465653,0.0032721771873515464,0.9714636832583612,0.02694500145968903,0.017648594973510828,0.017195219862080845,0.003998952119629096
15.777,0.0,0.030282535669269185,-0.020979161796569824,0.14941495487707668,0.037431972637916054,0.006548054672412224,6.903010607666044e-06,0.0014260020376129303
16.289,0.0,0.009849868679373963,0.011730930118743524,0.3940297067023951,0.04801590794813891,0.010778350243853029,0.011547706412280976,0.02595739784726759
16.777,0.0,0.012760975176788052,0.024387825756088246,0.1322785767332014,-0.0012335221194040317,-0.0016346190290961176,0.012079723670977335,0.01614949104245077
17.277,0.0,0.0151031610966959,0.016057750188149093,0.8774810490290877,0.03292511549181643,0.02125298915316461,0.010295558238337344,0.009689903952879424
17.775,0.0,0.002382105533702728,-0.0006449491734252094,0.041023864713897656,0.1316128358971818,0.01873002190723881,0.013317336338515272,0.03001549868106795
18.286,0.0,-0.001371783623038431,-0.007087082306963935,-0.3361177961684479,0.04109672062214688,0.0006857476186045141,0.005543170196994108,0.010741436108343971
18.778,0.0,0.017783444195886525,0.0003748420811798568,0.14972129829885894,0.06367652121038338,-0.005694283069922604,0.002844180515481307,0.00952352573649768
19.277,0.0,0.037467773865450374,0.04476561507195224,1.3728616482684146,0.10377675676806983,0.0063970392825588845,0.008732104383169228,0.016613712705428517
19.777,0.0,0.014702089947430608,0.02484113555739695,0.3981262761845152,0.04648844152164498,0.024636037686298212,0.012757848826937137,0.019273957915641054
20.278,0.0,0.03193731460930484,0.018903198304803196,0.15595825146851183,0.06277837537630564,0.01981675008779203,0.0040957563495135916,0.014430812666501211
20.777,0.0,0.002613449284702664,0.026916088123905564,0.7229938597039854,-0.002576488803141285,0.017479780587844662,0.027030738406307032,0.020370618194624008
21.278,0.0,0.017751150449923564,0.03699720437839176,0.5605062811892013,0.06515645314101515,-0.015572089788622078,0.017405860398972458,0.025738493057667018
21.776,0.0,0.02305779611164258,0.0046826217616958874,1.133568883548746,0.01406276160682222,0.018187220616734015,0.009986665847459799,0.0046448090533706245
22.278,0.0,0.00678839711687376,0.023064706392980017,1.2647405617943408,0.05460567207680683,0.024742460914738893,0.013027130922757073,0.011528606700048197
22.778,0.0,0.017410815274786638,0.0044016386735452545,0.18377970128936305,0.05565910204255959,0.038406137928360874,0.012819817810762425,0.030213963577942933
23.284,0.0,0.001753608515260508,0.012529604097730728,-0.1657405633512049,0.00706728655182049,0.02048466693151873,0.03138142138470493,0.04908532473089853
23.776,0.0,0.0053884395016810535,-0.006696349004572369,0.2811333303612448,0.09356751296260962,0.007714762707653928,0.00016685000520074634,-0.0024796385293700766
24.275,0.0,0.00385440720730763,0.015049015498681529,0.8552531144816423,-0.008004947848257,0.003126888249941556,0.005503072502881597,0.001618531862620449
24.787,0.0,-0.006236758189507692,0.0043696044756939825,0.6328186685343548,0.14744076535534256,0.005965905389159511,-0.002675212375960627,0.001258806816591018
25.279,0.0,0.018959476101019484,0.01015730273918569,0.5252117804106606,0.06466123346465184,0.03183681129747928,0.01509529789008908,0.01876617159407076
25.782,0.0,0.020612878559306096,0.024150737179245985,0.34455026583339676,0.044984980741890244,0.015705744546960037,0.013095915100094589,0.017480150891146223
26.284,0.0,0.010063576827158808,0.015673759475791423,0.22759010342582117,0.0314696936327266,0.0006365179563481904,0.018943440202767337,0.01909344809397804
26.777,0.0,0.02127075861151666,0.02694098985246224,0.44292219070908384,0.057655894011914156,0.005195837008409394,0.02604106463322911,0.03717536438647087
27.29,0.0,0.014251289649009128,0.0020861269201338096,0.316874735403981,0.0027227267443262248,-0.008100068814368817,0.007064768005947243,0.011506458700965085
27.778,0.0,-0.0015544869032331828,0.00032249769722623566,-0.7308127644469227,0.009865138003257497,0.00033705845479631627,0.011824385783261346,0.019052875810591306
28.277,0.0,0.0007096225784688884,0.011096646139362063,0.7312384318618143,0.07372428365135648,0.023239459640655748,0.018608344558077455,0.019387158880939583
28.777,0.0,0.02918405464852565,0.012553760248697428,0.43372602166810903,0.02271307480361999,0.01674556889531865,0.014269685372892443,0.004958777589015242
29.288,0.0,0.012773024557741625,0.028266097564665076,0.8718171705443772,0.07831040870906598,0.024951459237233926,0.02508280836236267,0.020790243531527024
29.778,0.0,-0.029603603672662286,0.006027360913248769,0.036804265519651325,-0.01827840128556369,0.0036925399284910274,-0.003871773779038094,0.001422472264769195
30.278,0.0,-0.003009890482588359,0.013517582170781686,0.2880163743592308,0.03302749650288261,0.027567760917770617,-2.2089755933000808e-05,0.014421502416787402
30.776,0.0,0.009476152504381073,0.01225484569961974,0.1842329272448829,-0.017154200632236168,0.016224899915744793,-0.00218441037626256,-0.009553313168903715
31.277,0.0,0.012198636955478414,-0.0059758270235045746,0.5791158932713536,0.021485343006636945,0.030300877869202113,0.022372180170245993,0.03114979061605574
31.788,0.0,0.3745218189916797,11.621324407510654,7.938548186698867,0.7064732919789644,0.1905292772521626,0.07127988437699838,0.0858007212095595
32.277,0.0,0.45810995067475213,13.712228153306711,8.82720339091978,0.7752769815610764,0.23413038178880152,0.06304683035438773,0.06978388871491112
32.776,0.0,0.4590804651788397,13.651985499627273,8.76285758752499,0.7766465402137745,0.23698679616433535,0.06568400649128721,0.057602019442676074
33.288,0.0,0.40612887456709507,11.906588859508044,7.284868565480703,0.6598806264506595,0.18798651102343347,0.045568188513637094,0.046781756462981855
33.777,0.0,0.41914121936665394,13.572038356589944,8.006560005377292,0.8190620357841168,0.22903107775648285,0.06024353267118001,0.0725581540390518
34.287,0.0,0.4155802863654882,12.125672989396255,7.647703910309286,0.6979336891167407,0.20283770267968518,0.065893898869388,0.06626091867197066
34.777,0.0,0.47627018425675266,13.714397022515186,8.163994960715069,0.8316064098644539,0.21227541002394945,0.04866190075954609,0.07093568781399422
35.275,0.0,0.4808609793974113,13.960539173423387,8.963530244857012,0.9074822943803321,0.24673117478187082,0.0633854412622752,0.06153067816222942
35.786,0.0,0.40559081031276517,12.168522535116193,7.500076516756296,0.6975358227993388,0.22410774198415917,0.047210584174037076,0.052250994128426605
36.277,0.0,0.4481771998927466,14.250380144126737,7.8985162357585565,0.8082369182161102,0.22540818094768644,0.053012509398419665,0.07200101744588029
36.789,0.0,0.41997349364892117,11.756511622506661,7.231326223329873,0.629951201708239,0.19114452523961473,0.05248981074805956,0.068800245511655
37.278,0.0,0.4542106704934009,13.896658790711212,8.11213696477279,0.7985244340094609,0.1990580498446354,0.051449388823033675,0.045737771085870946
37.777,0.0,0.47588784149566965,13.735400966557071,8.649644666516423,0.8569164466845448,0.22904441862103705,0.059529055227149845,0.06250899452875394
38.276,0.0,0.479647149620173,14.066533877533628,8.720197957707844,0.903278592210881,0.2510951107811791,0.06541286625726576,0.06246315995254276
38.788,0.0,0.3827790363898024,11.91077732954589,6.527463882374355,0.6628666702443397,0.18103305829231436,0.023149002725805112,0.024850375462848306
39.277,0.0,0.47271222145307623,14.101839443980413,7.941137390716057,0.8628925549609715,0.23209142945978012,0.05027815965630101,0.04872200844141594
39.779,0.0,0.46552927296115415,13.411345235157214,7.828606218722642,0.7136129858596838,0.21451550875774814,0.0633757960297849,0.06285779331596413
40.278,0.0,0.461675811425281,13.812582227940538,8.924369329009902,0.8446125609018947,0.24160101991589897,0.05532272589895541,0.053585101438418645
