Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 []
66.776,0.0,0.018272043539546923,0.013882599509184832,0.0447950374346639,0.0011578673510882378,0.0011578673510882378,0.0019454172788471362,0.026701331379914716,0.05194446169084361,0.033657702817017535
67.279,0.0,0.014665288558028091,0.02067197899819423,0.04423005127256773,0.0011629667958870525,0.0011629667958870525,0.006595647555248381,0.02553640204616912,0.04871926977562183,0.05037073237762089
67.778,0.0,0.02195110822733297,0.03818785464445893,0.05910671094893709,0.0012837473451084835,0.0012837473451084835,0.009106199860040227,0.025863919085869384,0.06401065461001845,0.03018099522671781
68.277,0.0,0.023005856247766188,0.05215831587134917,0.0470688973023426,0.0017265780368753752,0.0017265780368753752,0.008111420939807575,0.03571000666390049,0.03574019688588244,0.04046104442697069
68.786,0.0,0.036318870068324516,0.04917094800198964,0.07616360900088523,0.0018519550596863422,0.0018519550596863422,0.007900500886260845,0.025535306176284595,0.042257890142241405,0.0427018849359945
69.277,0.0,0.041440947573911514,0.04537206607833857,0.08121344991568989,0.0017748474927248104,0.0017748474927248104,0.00844731005756535,0.0217810210808182,0.03332243012384598,0.052256614787584844
69.787,0.0,0.02441260191024653,0.046014221947329764,0.07261338852892489,0.0019675069125194367,0.0019675069125194367,0.008607125324837312,0.0360257212777889,0.018180670506696167,0.050244800402182696
70.277,0.0,0.030235110680313683,0.043807497490396294,0.047279196274047676,0.001878588469179515,0.001878588469179515,0.008400726714983662,0.03580993638294449,0.016048989087323894,0.0683973425563613
70.776,0.0,0.024263638775234252,0.04200755485411027,0.08981392722167988,0.001233676445549491,0.001233676445549491,0.011924190149166373,0.04616776871205368,0.032188284237993185,0.06700502929163317
71.278,0.0,0.04640175780278235,0.05558341007966898,0.1154638989646692,0.001358112973591054,0.001358112973591054,0.013802155302387976,0.04399695456985431,0.07978038944333964,0.06756642815147057
71.778,0.0,0.045407222958880354,0.047054645141690235,0.08510273412871627,0.0011337219280846398,0.0011337219280846398,0.012603483191490732,0.03726688560987354,0.03646589951499544,0.08577761470459326
72.278,0.0,0.03286646488069935,0.04311243874692001,0.06632020822978509,0.0009477791408048193,0.0009477791408048193,0.011121406137002599,0.03109014246066447,0.0015758113635130147,0.042678439426541134
72.784,0.0,0.0278409125844029,0.043371442729052176,0.11002074708801778,0.0010359149114004176,0.0010359149114004176,0.011538261925144365,0.04216649597794672,0.06205347413710135,0.04842026333414758
73.278,0.0,0.019952971480138772,0.051937036880603325,0.1022249419103996,0.0015914167736418368,0.0015914167736418368,0.013883697374779834,0.026209859581667695,0.06860381406401132,0.06936077779010538
73.788,0.0,0.03469458530582515,0.040708282311189364,0.08626752861296091,0.0009661211826472111,0.0009661211826472111,0.012613313325058084,0.019322295989198192,0.02173487464324045,0.05173898551508275
74.279,0.0,0.04707745968410815,0.04697233988969905,0.11768820539435552,0.0010791598008570164,0.0010791598008570164,0.016991524847230054,0.03904193505635625,0.05405786831233786,0.07227059926031336
74.781,0.0,0.040533612397484105,0.04348615345675985,0.11287353787632956,0.0008170743076073096,0.0008170743076073096,0.011224316110127933,0.02678823631830256,0.027864599713279103,0.04453688924101806
75.284,0.0,0.03997675168207334,0.04473115974794273,0.11406162617411453,0.0012633663896172052,0.0012633663896172052,0.014941395500618722,0.03555749410287854,0.04489233394078555,0.06259423628248688
75.786,0.0,0.04279586842147823,0.050977217115466565,0.07814271992009984,0.0013450487190528608,0.0013450487190528608,0.012806522144273096,0.03826605327950193,0.03629468805010843,0.08074587127606246
76.277,0.0,0.02904675820259265,0.04638726614198271,0.10997461132708514,0.0016644179817395662,0.0016644179817395662,0.010002839502372924,0.02991579827182321,0.050678369992845744,0.07881144591796359
76.793,0.0,0.042760674258327865,0.04700860442549958,0.09859239374607887,0.0014967511725639399,0.0014967511725639399,0.012429082866572015,0.04161695232154327,0.0587378923259271,0.07288702432699376
77.277,0.0,0.044155138905504744,0.04981090630821365,0.10854670076282127,0.001439491217867932,0.001439491217867932,0.014979335197196481,0.030791962198043896,0.06062183226977714,0.09559053553867555
77.789,0.0,0.043695898103018736,0.04481281783508102,0.08359706126785175,0.0014223238677542624,0.0014223238677542624,0.010388139339287275,0.027570415738770674,0.050386399485022444,0.06715016364469376
78.278,0.0,0.03589984366383943,0.04797550086921163,0.11823448019609964,0.001369801335043825,0.001369801335043825,0.014930993934252687,0.02137146422748798,0.06260734334911647,0.056939591360327474
78.788,0.0,0.04374166768629056,0.058714610031215794,0.11147814681608574,0.0016004510266124186,0.0016004510266124186,0.015564534721827878,0.056311082707442624,0.06641524989773229,0.06567137333485658
79.276,0.0,0.03860406751509581,0.04834069898981871,0.11488960163579388,0.001490504517768424,0.001490504517768424,0.014411683744839759,0.034604361498276316,0.0681325443821837,0.07923415775914261
79.786,0.0,0.03405950996844782,0.05407795836410709,0.11205748789303276,0.001742624232408169,0.001742624232408169,0.013974646930803726,0.03991893083211471,0.07577399560470846,0.08050934854592813
80.278,0.0,0.0018352355712787408,0.0018559840563670425,-0.041108053949036084,-0.0003936707702545324,-0.0003936707702545324,0.0008120215944314266,0.002206243804237823,-0.04350001559940565,0.004791978508020608
80.777,0.0,0.008166588667812889,0.0014286204202367582,0.01723146827145233,-0.00016511133935850878,-0.00016511133935850878,2.839449439731147e-05,0.00034442588672527853,-0.009704193404305419,0.025467614360224638
81.277,0.0,-0.005733981739669531,-0.0006640294460110905,-0.018036469706174348,-0.00011635029822720165,-0.00011635029822720165,0.0012187017593768498,0.009318960892755272,0.002061960169716171,0.022256304867264303
81.784,0.0,0.010567001814437418,0.0022370653020925856,0.026758644104618468,0.00032074252453267765,0.00032074252453267765,0.004547508776434159,0.005977440952920751,-0.004702659981999888,0.0042151300375615096
82.277,0.0,0.020599546499756493,0.005444365141061368,0.01465929192110385,0.00024102169939318392,0.00024102169939318392,0.002345811452852467,-0.00027669398156812,-0.013478175713361077,-0.013153236636882285
82.778,0.0,0.005348958206490296,0.0011902549261207462,0.0259626585571616,0.00024304773603364552,0.00024304773603364552,0.0007376252861182005,0.004941454004624024,0.04571845104047247,0.027951439817029685
83.275,0.0,0.004108147961492541,0.0022850303956387084,0.007365712447129054,0.0002666697835915578,0.0002666697835915578,0.0033824559313815174,0.016684918629951816,0.026828208184536847,-0.003950306405495522
83.787,0.0,-0.0019028518747864964,0.004767848286269072,-0.002357100225952413,0.00017193981718303955,0.00017193981718303955,-5.67886304646111e-05,0.010073034475935607,0.034495596149705744,0.022868430197177887
84.279,0.0,-0.0081390422194261,-0.0003484496234385396,-0.004381765105302805,5.749340311727537e-05,5.749340311727537e-05,0.0015746713704180007,-0.004563101691585849,0.01203137799756136,0.015251688421148924
84.778,0.0,0.0015537590807872827,0.0022916138024076577,0.005646262429734433,0.0002375172035845068,0.0002375172035845068,0.0015935744161377657,0.007289917982667748,0.029941321813323762,0.01093044000803
85.288,0.0,0.011377987375447422,0.0018379363642206101,0.024403179930464147,0.00031343243752938955,0.00031343243752938955,0.002075937408529289,0.013817440948515631,0.054134233244437224,0.0010116359270514812
85.778,0.0,0.014457305397418812,0.0019517602514759471,0.014417339243543884,0.0004697837122331191,0.0004697837122331191,-0.0014789337167224687,0.0119510142533666,0.034546494902112965,-0.0023116425359349683
86.278,0.0,0.0035671453500952907,0.0038989980835016404,0.00045022825509752416,0.00025947506014970955,0.00025947506014970955,0.0007251127209377301,0.004284395687113268,0.02450848077897187,0.023968723525099843
86.777,0.0,0.0028464430508333485,0.003474532528600038,-0.0018009130203897748,0.00030881179023461167,0.00030881179023461167,8.356392494832578e-05,0.006898212898069608,0.020743230548588187,0.017506052629009203
87.279,0.0,0.006127024801107272,0.007540936163091317,0.012328686469341448,0.0005510239544392717,0.0005510239544392717,0.0019863659110276443,0.014392554037843062,0.010096289388754167,0.031765343073701297
87.776,0.0,-0.0035756143107485813,-0.00785101158858505,0.003228581699827179,0.00022461624936947157,0.00022461624936947157,-0.000966589863546242,0.00902563450441518,0.024917358408212617,0.018049966377629678
88.277,0.0,0.0008196474797308663,-0.003979479744697947,0.017178561703483662,0.00014625868755887842,0.00014625868755887842,-0.000701779969583959,0.003151337549317369,0.046889853995038956,0.005332132668570141
88.777,0.0,0.0005293320334010939,0.004549240948358135,0.0349188750812141,0.00043816935283781384,0.00043816935283781384,-0.001220890063034316,-0.0011472419783312188,0.0719883556788178,0.014476268856971166
89.278,0.0,-0.0015121485443847153,0.003934190213309261,0.04135723798242157,0.0005397799672709654,0.0005397799672709654,0.0014907468691381359,0.003429542065827556,0.08190503016548586,0.030355967800865007
