ROI,mean0,sd0,thr
ROI.01 [],0.8022614002877847,0.03287560680599301,0.9666394343177498
ROI.02 [],0.10927397312305381,0.003084628924525143,0.12469711774567953
ROI.04 [],0.06006894253929717,0.005582685469681782,0.08798236988770608
ROI.05 [],0.09916055197077926,0.003474386421535855,0.11653248407845854
ROI.06 [],0.5098919321460234,0.04076088103621257,0.7136963373270861
ROI.07 [],0.039736414438861584,0.0014432667540129629,0.0469527482089264
ROI.08 [],0.044480264185189265,0.007082835131307159,0.07989443984172506
ROI.09 [],0.06414365500282518,0.009019238026685038,0.10923984513625037
ROI.10 [],0.20846660227244676,0.011194794336366916,0.26444057395428133
ROI.11 [],0.15648662133519176,0.027000950054221717,0.29149137160630034
ROI.12 [],0.0422262621661168,0.0018918815513225581,0.05168566992272959
