ROI,mean0,sd0,thr
ROI.01 [],0.08597853200481873,0.0723216004402455,0.30294333332555523
ROI.02 [],0.004476282894484815,0.0022509069512040097,0.011229003748096843
ROI.04 [],0.016545292740454874,0.006530845887702299,0.03613783040356177
ROI.05 [],0.00892191364756974,0.003949082883537599,0.020769162298182535
ROI.06 [],0.02295100892673443,0.02613958982984831,0.10136977841627937
ROI.07 [],0.0019951020591390855,0.0019112497732618127,0.007728851378924524
ROI.08 [],0.003964090880690017,0.0026491484253947538,0.011911536156874278
ROI.09 [],0.010092217105293677,0.009484749338762718,0.03854646512158183
ROI.10 [],0.008215711544542766,0.005440195288977252,0.02453629741147452
ROI.11 [],0.1633049926472166,0.0737540395392469,0.3845671112649573
ROI.12 [],0.002416869791829763,0.0018297492890618984,0.00790611765901546
