ROI,n_spikes,spike_times_s
ROI.01 [],5,44.776;85.278;97.786;131.778;146.276
ROI.06 [],4,44.776;98.278;131.778;146.276
ROI.11 [],4,97.282;122.276;131.778;146.276
ROI.05 [],1,33.776
ROI.03 [],1,98.776
ROI.09 [],1,115.787
ROI.13 [],1,98.776
ROI.14 [],1,33.776
