ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.E [],2,19.28649999999999,19.28649999999999,4.991500000000002,14.294999999999987,24.27799999999999
ROI.09 [],2,19.28649999999999,19.28649999999999,4.991500000000002,14.294999999999987,24.27799999999999
ROI.10 [],2,19.52799999999999,19.52799999999999,4.75,14.777999999999992,24.27799999999999
ROI.11 [],2,18.52749999999999,18.52749999999999,5.750500000000002,12.776999999999987,24.27799999999999
ROI.12 [],2,19.28649999999999,19.28649999999999,4.991500000000002,14.294999999999987,24.27799999999999
ROI.13 [],2,18.52749999999999,18.52749999999999,5.750500000000002,12.776999999999987,24.27799999999999
ROI.14 [],2,18.77749999999999,18.77749999999999,6.000500000000002,12.776999999999987,24.77799999999999
ROI.16 [],2,19.77799999999999,19.77799999999999,5.0,14.777999999999992,24.77799999999999
ROI.17 [],2,18.52799999999999,18.52799999999999,4.75,13.777999999999992,23.27799999999999
ROI.18 [],3,13.614333333333326,12.776999999999987,8.385935460970083,3.7879999999999967,24.27799999999999
ROI.19 [],2,18.78649999999999,18.78649999999999,4.491500000000002,14.294999999999987,23.27799999999999
ROI.20 [],2,20.52799999999999,20.52799999999999,2.75,17.77799999999999,23.27799999999999
ROI.21 [],2,19.52799999999999,19.52799999999999,4.75,14.777999999999992,24.27799999999999
