ROI,mean0,sd0,thr
ROI.01 [],0.03344110460812391,0.023803651093548792,0.10485205788877029
ROI.02 [],0.003371190238425468,0.00219641026486376,0.009960421033016748
ROI.04 [],0.00989569382635102,0.006101243372672141,0.02819942394436744
ROI.05 [],0.003482436243286468,0.0025329595814894846,0.011081314987754921
ROI.06 [],0.05067369629029935,0.04399918510474039,0.18267125160452055
ROI.07 [],0.0019156956220752704,0.0016338850443323146,0.006817350755072215
ROI.08 [],0.003948011445359021,0.0029878492349946187,0.012911559150342877
ROI.09 [],0.01359625947190981,0.0070570673997833455,0.034767461671259846
ROI.10 [],0.010418792679165172,0.007134626011024389,0.031822670712238335
ROI.11 [],0.0679844359217722,0.03853410221270876,0.18358674255989849
ROI.12 [],0.0019309964957196178,0.0017610176602574298,0.007214049476491908
