Group_A,Group_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
Ctrl,CtrlRed,1,7,2.283999999999999,15.166714285714288,1.0,ns
Ctrl,blue,1,4,2.283999999999999,9.277249999999999,1.0,ns
Ctrl,red,1,7,2.283999999999999,7.801999999999997,1.0,ns
CtrlRed,blue,7,4,15.166714285714288,9.277249999999999,0.1468575253954965,ns
CtrlRed,red,7,7,15.166714285714288,7.801999999999997,0.1328864510851677,ns
blue,red,4,7,9.277249999999999,7.801999999999997,0.6334973439301093,ns
