Group_A,Group_B,n_paired_ROIs,Mean_A,Mean_B,Mean_Diff,t_statistic,p_value,Cohens_d,Significance
Ctrl,blue,3,8.950666666666661,25.83294444444444,-16.882277777777784,-3.441600455984504,0.0750462245078796,-1.9870089497057923,ns
Ctrl,red,3,8.950666666666661,26.206777777777777,-17.25611111111112,-4.810140304147187,0.04060569410841029,-2.777135799439247,*
blue,red,14,29.943571428571435,25.257034706959704,4.686536721611723,1.0597275712034004,0.30856170703614144,0.28322410676865795,ns
