ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.01 [],ROI.02 [],4,6,0.4041499834159239,5.740685797403028,0.47619047619047616,ns
ROI.01 [],ROI.03 [],4,8,0.4041499834159239,22.90785463338166,0.5696969696969697,ns
ROI.01 [],ROI.04 [],4,5,0.4041499834159239,7.584021280941506,0.19047619047619047,ns
ROI.01 [],ROI.05 [],4,6,0.4041499834159239,1.0313916415558484,0.7619047619047619,ns
ROI.01 [],ROI.06 [],4,4,0.4041499834159239,0.7195135033603889,0.6857142857142857,ns
ROI.01 [],ROI.07 [],4,4,0.4041499834159239,0.9952760513026568,0.34285714285714286,ns
ROI.01 [],ROI.08 [],4,5,0.4041499834159239,2.1654780163970506,0.7301587301587302,ns
ROI.01 [],ROI.09 [],4,5,0.4041499834159239,1.7346810794312564,0.19047619047619047,ns
ROI.01 [],ROI.10 [],4,6,0.4041499834159239,5.4809573879596245,0.47619047619047616,ns
ROI.01 [],ROI.11 [],4,3,0.4041499834159239,0.8371563218658123,0.05714285714285714,ns
ROI.01 [],ROI.12 [],4,3,0.4041499834159239,12.763217767418872,0.6285714285714286,ns
ROI.01 [],ROI.13 [],4,7,0.4041499834159239,26.104982803929534,0.3151515151515151,ns
ROI.01 [],ROI.14 [],4,6,0.4041499834159239,1.0141463110098217,0.7619047619047619,ns
ROI.02 [],ROI.03 [],6,8,5.740685797403028,22.90785463338166,0.344988344988345,ns
ROI.02 [],ROI.04 [],6,5,5.740685797403028,7.584021280941506,0.6623376623376623,ns
ROI.02 [],ROI.05 [],6,6,5.740685797403028,1.0313916415558484,0.9372294372294373,ns
ROI.02 [],ROI.06 [],6,4,5.740685797403028,0.7195135033603889,0.6095238095238095,ns
ROI.02 [],ROI.07 [],6,4,5.740685797403028,0.9952760513026568,1.0,ns
ROI.02 [],ROI.08 [],6,5,5.740685797403028,2.1654780163970506,0.5367965367965368,ns
ROI.02 [],ROI.09 [],6,5,5.740685797403028,1.7346810794312564,0.17748917748917747,ns
ROI.02 [],ROI.10 [],6,6,5.740685797403028,5.4809573879596245,0.6991341991341992,ns
ROI.02 [],ROI.11 [],6,3,5.740685797403028,0.8371563218658123,0.5476190476190476,ns
ROI.02 [],ROI.12 [],6,3,5.740685797403028,12.763217767418872,0.5476190476190476,ns
ROI.02 [],ROI.13 [],6,7,5.740685797403028,26.104982803929534,0.36596736596736595,ns
