Group_A,Group_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
Ctrl,blue,1,4,0.1072183060301195,20.62292733637131,1.0,ns
Ctrl,red,1,8,0.1072183060301195,0.2095717273744674,1.0,ns
blue,red,4,8,20.62292733637131,0.2095717273744674,0.00808080808080808,**
