Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.258,,0.11447421989276053,0.5808852284173988,0.08371256428371286,0.11275881958718409,0.03669974235540326,0.06304313163384251,0.06790279746367629,0.07423676219803847,0.10912673704337446,-0.0407037097719487,0.19436596646526855,0.080505116510341,-0.063049014416343,-0.04960717653441425,-0.06333781286438785,0.13678022088904077,0.2362619672118513,0.0621875191494976,0.017092472401627944,0.05726227491876001,0.03543723247024901,0.06315139796583587,-0.21068021856549835
0.778,,0.10255047532345125,0.4047404399451907,0.03631727317510958,0.06565900571687738,0.0029929649383233473,0.03011714231713946,0.03176780891837198,0.0636930639988566,0.09586968919139396,-0.020900477086337684,0.08712950770887937,0.04115056331356676,-0.03600162580586794,-0.027528227041823432,-0.03417775621085825,0.12788619306064566,0.12572548964364189,0.026828253056564846,0.01532473495483245,0.05835787056911801,0.04813518921561057,0.03783001598813597,-0.1357642480938962
1.277,,0.1265203468899726,0.3830667726152052,0.023379142183589056,-0.005580487322896645,-0.02215564779444162,0.0015535661096385063,-0.0027443349403816846,0.06662672844355713,0.08664554202616573,-0.0005459367995229538,0.020423227357145777,0.010003057109690669,-0.007898533152740887,-0.005696377164938967,-0.0048807954886337735,0.11876477340658684,0.029383235625447177,0.004285604995186579,0.019557184785934528,0.05472804729568234,0.051760610585032944,0.005175340045045875,-0.03197196256240909
1.788,,0.1276328308466757,0.4118103061321952,-0.015079813274972568,0.008125316692721941,-0.030594359562068945,-0.0009989427738588625,-0.01053501033478519,0.0548899740080314,0.06887261326198575,0.02199649027771153,-0.013167635531624835,-0.006439739153161241,0.0050719055105016946,0.003658979188104472,0.0031354680172427114,0.10285248680818587,-0.018968846629223185,-0.0027567195270450265,0.01977250176857905,0.06279743313105018,0.05228069015198812,-0.003329465902989036,0.020459955229743775
2.277,,0.09403919435067744,0.41142613154497437,-0.05431116067644279,-0.006531590653056336,-0.02454907559014471,-0.009692275230588855,0.001221792190180591,0.05159572391671978,0.06237224525711394,0.017043776146453568,-0.04093532596294395,-0.01876260141856371,0.007332622293490408,0.0035560504975771018,0.015046879542910497,0.08661643321704968,-0.03446365852891446,-0.013582085178690603,0.018971050481223346,0.05914322738890046,0.041104711720563826,-0.008448405189044371,0.05815320366072282
2.777,,0.10033307626081452,0.37045621979764354,-0.09937632556768936,-0.04179836660731153,-0.05147257769996708,-0.027995521249258904,-0.052608593837699544,0.05113230341029943,0.05624332910168964,0.03704098119071326,-0.08893591828288587,-0.03757557085872802,0.023723768532979018,0.02028206335220256,0.03626157253946075,0.08578859750211297,-0.09698854111823735,-0.031965843755155245,0.023218423736364506,0.06683590469659328,0.044476285134498174,-0.02212392740584877,0.12459233771712376
3.287,,0.0932583756499055,0.2970388631451173,-0.15402706309796604,-0.09876517252842507,-0.055219924211030745,-0.037155686971092144,-0.028280043284343016,0.046760850697039585,0.04531405702296007,0.032446282346519015,-0.08087433749489852,-0.047093264181858226,0.03396916837189302,0.024804180925271854,0.045152677491187634,0.0749267157468478,-0.09177214427905307,-0.04401920259929294,0.019947016083381834,0.0526503258412086,0.03981959409262936,-0.033598221084821064,0.15708662519526426
3.778,,0.11049159107204336,0.2419313292158931,-0.2102253928777076,-0.1134780019425494,-0.07186419655807524,-0.0589844383196491,-0.04720384582187103,0.04377177366659009,0.0435607175019038,0.04488677997646713,-0.0956577000018273,-0.05342666100475242,0.04360862684743177,0.03499275756836697,0.06218341511343858,0.06778221546410665,-0.13314229596229704,-0.05934651815903816,0.025372901016512992,0.05302095751170955,0.04034961037473003,-0.046382583958081876,0.2121094937963687
4.278,,0.13402139364703217,0.3233355219857939,-0.2327689446917366,-0.11115445061017905,-0.0701318389747793,-0.07334684556527185,-0.088317659322376,0.03637402364023217,0.03771303262727966,0.05243504349767046,-0.1216033131762878,-0.06008938538574599,0.0512537791099056,0.04135309873723063,0.06993172624832518,0.06199751041311472,-0.16363787848239686,-0.0612689294913935,0.02075546118230744,0.03933532440581017,0.03329610097682926,-0.047206941133876794,0.21356012663888724
4.778,,0.13648055276844012,0.2753846096689508,-0.26638911463524534,-0.13842242615557449,-0.08752147233847812,-0.06732498879587254,-0.08401580781973256,0.03688768821647759,0.02615219991170313,0.05050231144753666,-0.14670206074111067,-0.07327290851533422,0.053676008726688075,0.047410893886536826,0.07344543073375938,0.05345381649044585,-0.17057527362921707,-0.06771544789365559,0.023220617586158086,0.030295443900098404,0.03769173949891878,-0.050947037872822266,0.2555479371732982
